조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),TN(㎎/L),TP(㎎/L),수위(EL.m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),지점,평균기온(°C),일강수량(mm),합계 일조시간(hr),합계 일사량(MJ/m2),NP_Ratio,Retention_Index,채수위치,유해남조류 세포수 (cells/㎖)
2016-12-15,12.242857142857144,7.442857142857143,9.17142857142857,3.4285714285714284,1.8428571428571427,13.9,1.2771428571428571,0.009000000000000001,72.49857142857142,929.7371428571429,62.385714285714286,0.0,16.66542857142857,30.59614285714286,133.0,6.928571428571429,0.1142857142857143,4.9,7.06,171.62857142857143,30.502354188447217,문의,16.285714285714285
2016-12-16,11.9,7.457142857142857,9.014285714285714,3.5428571428571427,1.8428571428571427,5.199999999999999,2.079925925925926,0.013333333333333332,72.475,928.4127500000001,62.325,0.65385,17.108999999999998,28.46625,133.0,4.1499999999999995,1.4249999999999998,5.6,8.87,156.996632996633,32.61451507968266,회남,48.0
2016-12-16,12.057142857142857,7.457142857142857,9.22857142857143,3.571428571428571,1.8571428571428572,13.0,1.2838571428571428,0.008,72.48142857142858,928.7758571428571,62.31428571428572,0.0,17.975571428571428,30.04285714285714,133.0,6.271428571428571,0.08571428571428572,5.3,7.34,193.92142857142858,31.032105105098932,문의,21.714285714285715
2016-12-16,11.657142857142857,7.557142857142857,10.042857142857143,3.885714285714286,2.357142857142857,11.885714285714286,1.9652222222222222,0.008888888888888889,72.475,928.4127500000001,62.325,0.65385,17.108999999999998,28.46625,133.0,4.1499999999999995,1.4249999999999998,5.6,8.87,222.89506172839506,32.61451507968266,추동,0.0
2016-12-17,11.871428571428572,7.4714285714285715,9.285714285714286,3.7142857142857144,1.8714285714285714,12.100000000000001,1.2905714285714285,0.007,72.46428571428572,927.8145714285714,62.24285714285715,0.0,19.285714285714285,29.489571428571427,133.0,5.614285714285714,0.057142857142857134,5.7,7.619999999999999,216.21428571428572,31.56185602175065,문의,27.142857142857142
2016-12-17,11.471428571428572,7.571428571428571,10.028571428571428,4.057142857142858,2.3714285714285714,10.457142857142857,1.9744444444444444,0.008777777777777777,72.46000000000001,927.5725,62.25,0.43589999999999995,18.708,28.438499999999998,133.0,4.2,0.95,5.9,8.64,228.4567901234568,32.616796004806474,추동,0.0
2016-12-17,11.700000000000001,7.4714285714285715,9.042857142857143,3.6285714285714286,1.8285714285714285,5.0,2.098851851851852,0.013666666666666666,72.46000000000001,927.5725,62.25,0.43589999999999995,18.708,28.438499999999998,133.0,4.2,0.95,5.9,8.64,155.45480445480447,32.616796004806474,회남,60.00000000000001
2016-12-18,11.685714285714285,7.485714285714286,9.342857142857143,3.857142857142857,1.8857142857142857,11.2,1.2972857142857144,0.006,72.44714285714286,926.8532857142858,62.17142857142857,0.0,20.59585714285714,28.936285714285713,133.0,4.957142857142857,0.02857142857142858,6.1,7.8999999999999995,238.50714285714287,32.09160693840237,문의,32.57142857142857
2016-12-18,11.285714285714285,7.585714285714285,10.014285714285714,4.228571428571429,2.3857142857142857,9.028571428571428,1.9836666666666667,0.008666666666666666,72.44500000000001,926.73225,62.175,0.21794999999999998,20.307,28.41075,133.0,4.25,0.4750000000000001,6.2,8.41,234.01851851851853,32.61907692993028,추동,0.0
2016-12-18,11.5,7.485714285714286,9.071428571428571,3.7142857142857144,1.8142857142857143,4.8,2.1177777777777775,0.013999999999999999,72.44500000000001,926.73225,62.175,0.21794999999999998,20.307,28.41075,133.0,4.25,0.4750000000000001,6.2,8.41,153.91297591297592,32.61907692993028,회남,72.0
2016-12-19,11.5,7.5,9.4,4.0,1.9,10.3,1.304,0.005,72.43,925.892,62.1,0.0,21.906,28.383,133.0,4.3,0.0,6.5,8.18,260.8,32.621357855054086,문의,38.0
2016-12-19,11.3,7.5,9.1,3.8,1.8,4.6,2.1367037037037035,0.014333333333333333,72.43,925.892,62.1,0.0,21.906,28.383,133.0,4.3,0.0,6.5,8.18,152.37114737114737,32.621357855054086,회남,84.0
2016-12-19,11.1,7.6,10.0,4.4,2.4,7.6,1.992888888888889,0.008555555555555556,72.43,925.892,62.1,0.0,21.906,28.383,133.0,4.3,0.0,6.5,8.18,239.58024691358025,32.621357855054086,추동,0.0
2016-12-20,11.171428571428573,7.628571428571429,9.17142857142857,3.8857142857142857,1.7714285714285716,4.442857142857142,2.1556296296296296,0.014666666666666666,72.41000000000001,924.7757142857143,62.02857142857143,0.3846857142857143,21.016,28.40942857142857,133.0,4.8,0.2571428571428571,5.7,7.578571428571428,150.82931882931885,32.55210478867019,회남,92.0
2016-12-20,11.371428571428572,7.628571428571429,9.4,3.857142857142857,1.9142857142857141,9.614285714285716,1.3004285714285715,0.005857142857142857,72.41000000000001,924.7757142857143,62.02857142857143,0.3846857142857143,21.016,28.40942857142857,133.0,4.8,0.2571428571428571,5.7,7.578571428571428,240.15324675324675,32.55210478867019,문의,32.57142857142857
2016-12-20,10.957142857142857,7.728571428571429,10.028571428571428,4.314285714285715,2.2714285714285714,6.914285714285714,2.002111111111111,0.008444444444444444,72.41000000000001,924.7757142857143,62.02857142857143,0.3846857142857143,21.016,28.40942857142857,133.0,4.8,0.2571428571428571,5.7,7.578571428571428,245.14197530864197,32.55210478867019,추동,0.0
2016-12-21,11.042857142857143,7.757142857142857,9.242857142857142,3.9714285714285715,1.7428571428571429,4.285714285714286,2.1745555555555556,0.015,72.39,923.6594285714286,61.957142857142856,0.7693714285714286,20.125999999999998,28.43585714285714,133.0,5.3,0.5142857142857142,4.9,6.977142857142857,149.2874902874903,32.482851722286306,회남,100.0
2016-12-21,11.242857142857142,7.757142857142857,9.4,3.7142857142857144,1.9285714285714286,8.928571428571429,1.296857142857143,0.006714285714285714,72.39,923.6594285714286,61.957142857142856,0.7693714285714286,20.125999999999998,28.43585714285714,133.0,5.3,0.5142857142857142,4.9,6.977142857142857,219.5064935064935,32.482851722286306,문의,27.142857142857142
2016-12-21,10.814285714285713,7.857142857142857,10.057142857142857,4.228571428571429,2.142857142857143,6.228571428571428,2.0113333333333334,0.008333333333333333,72.39,923.6594285714286,61.957142857142856,0.7693714285714286,20.125999999999998,28.43585714285714,133.0,5.3,0.5142857142857142,4.9,6.977142857142857,250.7037037037037,32.482851722286306,추동,0.0
2016-12-22,10.914285714285715,7.885714285714286,9.314285714285713,4.057142857142857,1.7142857142857144,4.128571428571428,2.1934814814814816,0.015333333333333332,72.37,922.5431428571429,61.885714285714286,1.154057142857143,19.236,28.462285714285713,133.0,5.8,0.7714285714285715,4.1,6.375714285714286,147.74566174566175,32.41359865590241,회남,108.0
2016-12-22,11.114285714285714,7.885714285714286,9.4,3.5714285714285716,1.9428571428571428,8.242857142857144,1.2932857142857144,0.007571428571428571,72.37,922.5431428571429,61.885714285714286,1.154057142857143,19.236,28.462285714285713,133.0,5.8,0.7714285714285715,4.1,6.375714285714286,198.85974025974025,32.41359865590241,문의,21.714285714285715
2016-12-22,10.67142857142857,7.985714285714286,10.085714285714285,4.142857142857143,2.0142857142857142,5.542857142857143,2.0205555555555557,0.008222222222222221,72.37,922.5431428571429,61.885714285714286,1.154057142857143,19.236,28.462285714285713,133.0,5.8,0.7714285714285715,4.1,6.375714285714286,256.2654320987654,32.41359865590241,추동,0.0
2016-12-23,10.985714285714286,8.014285714285714,9.4,3.428571428571429,1.957142857142857,7.557142857142857,1.2897142857142856,0.008428571428571428,72.35000000000001,921.4268571428571,61.81428571428572,1.5387428571428572,18.346,28.488714285714288,133.0,6.3,1.0285714285714285,3.3000000000000003,5.774285714285714,178.212987012987,32.34434558951852,문의,16.285714285714285
2016-12-23,10.528571428571428,8.114285714285714,10.114285714285714,4.057142857142857,1.8857142857142857,4.857142857142857,2.029777777777778,0.00811111111111111,72.35000000000001,921.4268571428571,61.81428571428572,1.5387428571428572,18.346,28.488714285714288,133.0,6.3,1.0285714285714285,3.3000000000000003,5.774285714285714,261.82716049382714,32.34434558951852,추동,0.0
2016-12-23,10.785714285714286,8.014285714285714,9.385714285714286,4.142857142857143,1.6857142857142857,3.9714285714285715,2.2124074074074076,0.015666666666666666,72.35000000000001,921.4268571428571,61.81428571428572,1.5387428571428572,18.346,28.488714285714288,133.0,6.3,1.0285714285714285,3.3000000000000003,5.774285714285714,146.2038332038332,32.34434558951852,회남,116.0
2016-12-24,10.385714285714286,8.242857142857142,10.142857142857142,3.9714285714285715,1.7571428571428571,4.171428571428571,2.039,0.008,72.33000000000001,920.3105714285714,61.74285714285715,1.9234285714285715,17.456,28.51514285714286,133.0,6.8,1.2857142857142858,2.5000000000000004,5.1728571428571435,267.3888888888889,32.275092523134624,추동,0.0
2016-12-24,10.657142857142858,8.142857142857142,9.457142857142857,4.228571428571429,1.6571428571428573,3.814285714285714,2.231333333333333,0.016,72.33000000000001,920.3105714285714,61.74285714285715,1.9234285714285715,17.456,28.51514285714286,133.0,6.8,1.2857142857142858,2.5000000000000004,5.1728571428571435,144.66200466200468,32.275092523134624,회남,124.0
2016-12-24,10.857142857142858,8.142857142857142,9.4,3.2857142857142856,1.9714285714285713,6.871428571428572,1.286142857142857,0.009285714285714286,72.33000000000001,920.3105714285714,61.74285714285715,1.9234285714285715,17.456,28.51514285714286,133.0,6.8,1.2857142857142858,2.5000000000000004,5.1728571428571435,157.56623376623375,32.275092523134624,문의,10.857142857142858
2016-12-25,10.242857142857142,8.371428571428572,10.17142857142857,3.8857142857142857,1.6285714285714286,3.4857142857142858,2.0482222222222224,0.007888888888888888,72.31,919.1942857142857,61.67142857142857,2.308114285714286,16.566000000000003,28.54157142857143,133.0,7.3,1.542857142857143,1.7000000000000002,4.571428571428572,272.95061728395063,32.20583945675074,추동,0.0
2016-12-25,10.528571428571428,8.271428571428572,9.528571428571428,4.314285714285715,1.6285714285714286,3.657142857142857,2.250259259259259,0.01633333333333333,72.31,919.1942857142857,61.67142857142857,2.308114285714286,16.566000000000003,28.54157142857143,133.0,7.3,1.542857142857143,1.7000000000000002,4.571428571428572,143.12017612017613,32.20583945675074,회남,132.0
2016-12-25,10.728571428571428,8.271428571428572,9.4,3.142857142857143,1.9857142857142858,6.185714285714286,1.2825714285714285,0.010142857142857141,72.31,919.1942857142857,61.67142857142857,2.308114285714286,16.566000000000003,28.54157142857143,133.0,7.3,1.542857142857143,1.7000000000000002,4.571428571428572,136.9194805194805,32.20583945675074,문의,5.428571428571431
2016-12-26,10.1,8.5,10.2,3.8,1.5,2.8,2.0574444444444446,0.0077777777777777776,72.29,918.078,61.6,2.6928,15.676,28.568,133.0,7.8,1.8,0.9,3.97,278.51234567901236,32.136586390366844,추동,0.0
2016-12-26,10.6,8.4,9.4,3.0,2.0,5.5,1.279,0.011,72.29,918.078,61.6,2.6928,15.676,28.568,133.0,7.8,1.8,0.9,3.97,116.27272727272727,32.136586390366844,문의,0.0
2016-12-26,10.4,8.4,9.6,4.4,1.6,3.5,2.269185185185185,0.016666666666666666,72.29,918.078,61.6,2.6928,15.676,28.568,133.0,7.8,1.8,0.9,3.97,141.57834757834758,32.136586390366844,회남,140.0
2016-12-27,10.485714285714286,8.4,9.4,3.0428571428571427,2.0,5.057142857142857,1.293,0.010714285714285714,72.29714285714286,918.476,61.628571428571426,3.9743857142857144,19.347714285714286,28.554285714285715,133.0,7.128571428571428,3.0857142857142854,0.7714285714285715,3.6142857142857143,121.51948051948051,32.166044465937205,문의,0.0
2016-12-27,10.014285714285714,8.485714285714286,10.185714285714285,3.6857142857142855,1.5571428571428572,2.742857142857143,2.066666666666667,0.007666666666666666,72.29714285714286,918.476,61.628571428571426,3.9743857142857144,19.347714285714286,28.554285714285715,133.0,7.128571428571428,3.0857142857142854,0.7714285714285715,3.6142857142857143,284.0740740740741,32.166044465937205,추동,2.0
2016-12-27,10.271428571428572,8.4,9.642857142857142,3.9571428571428573,1.8142857142857143,3.357142857142857,2.288111111111111,0.017,72.29714285714286,918.476,61.628571428571426,3.9743857142857144,19.347714285714286,28.554285714285715,133.0,7.128571428571428,3.0857142857142854,0.7714285714285715,3.6142857142857143,140.03651903651905,32.166044465937205,회남,124.57142857142857
2016-12-28,10.371428571428572,8.4,9.4,3.085714285714286,2.0,4.614285714285714,1.307,0.010428571428571428,72.30428571428573,918.874,61.65714285714286,5.255971428571429,23.01942857142857,28.54057142857143,133.0,6.457142857142857,4.371428571428571,0.6428571428571429,3.258571428571429,126.76623376623377,32.195502541507565,문의,0.0
2016-12-28,9.928571428571429,8.471428571428572,10.17142857142857,3.571428571428571,1.6142857142857143,2.6857142857142855,2.075888888888889,0.007555555555555555,72.30428571428573,918.874,61.65714285714286,5.255971428571429,23.01942857142857,28.54057142857143,133.0,6.457142857142857,4.371428571428571,0.6428571428571429,3.258571428571429,289.6358024691358,32.195502541507565,추동,4.0
2016-12-28,10.142857142857142,8.4,9.685714285714285,3.5142857142857142,2.0285714285714285,3.2142857142857144,2.307037037037037,0.017333333333333333,72.30428571428573,918.874,61.65714285714286,5.255971428571429,23.01942857142857,28.54057142857143,133.0,6.457142857142857,4.371428571428571,0.6428571428571429,3.258571428571429,138.4946904946905,32.195502541507565,회남,109.14285714285714
2016-12-29,10.257142857142858,8.4,9.4,3.1285714285714286,2.0,4.171428571428572,1.321,0.010142857142857143,72.31142857142858,919.272,61.68571428571428,6.537557142857143,26.691142857142857,28.526857142857143,133.0,5.7857142857142865,5.657142857142857,0.5142857142857142,2.902857142857143,132.012987012987,32.224960617077926,문의,0.0
2016-12-29,9.842857142857143,8.457142857142857,10.157142857142857,3.4571428571428573,1.6714285714285713,2.6285714285714286,2.085111111111111,0.0074444444444444445,72.31142857142858,919.272,61.68571428571428,6.537557142857143,26.691142857142857,28.526857142857143,133.0,5.7857142857142865,5.657142857142857,0.5142857142857142,2.902857142857143,295.1975308641975,32.224960617077926,추동,6.0
2016-12-29,10.014285714285714,8.4,9.728571428571428,3.0714285714285716,2.242857142857143,3.0714285714285716,2.3259629629629632,0.017666666666666664,72.31142857142858,919.272,61.68571428571428,6.537557142857143,26.691142857142857,28.526857142857143,133.0,5.7857142857142865,5.657142857142857,0.5142857142857142,2.902857142857143,136.95286195286195,32.224960617077926,회남,93.71428571428572
2016-12-30,9.757142857142856,8.442857142857143,10.142857142857142,3.342857142857143,1.7285714285714284,2.571428571428571,2.094333333333333,0.007333333333333333,72.31857142857143,919.67,61.714285714285715,7.819142857142857,30.362857142857145,28.51314285714286,133.0,5.114285714285715,6.942857142857142,0.3857142857142858,2.547142857142857,300.75925925925924,32.25441869264829,추동,8.0
2016-12-30,9.885714285714286,8.4,9.771428571428572,2.6285714285714286,2.4571428571428573,2.928571428571429,2.344888888888889,0.018,72.31857142857143,919.67,61.714285714285715,7.819142857142857,30.362857142857145,28.51314285714286,133.0,5.114285714285715,6.942857142857142,0.3857142857142858,2.547142857142857,135.41103341103343,32.25441869264829,회남,78.28571428571429
2016-12-30,10.142857142857142,8.4,9.4,3.1714285714285713,2.0,3.7285714285714286,1.335,0.009857142857142856,72.31857142857143,919.67,61.714285714285715,7.819142857142857,30.362857142857145,28.51314285714286,133.0,5.114285714285715,6.942857142857142,0.3857142857142858,2.547142857142857,137.25974025974025,32.25441869264829,문의,0.0
2016-12-31,9.757142857142858,8.4,9.814285714285715,2.1857142857142855,2.6714285714285717,2.7857142857142856,2.363814814814815,0.018333333333333333,72.32571428571428,920.068,61.74285714285714,9.100728571428572,34.034571428571425,28.499428571428574,133.0,4.442857142857143,8.228571428571428,0.2571428571428571,2.1914285714285713,133.86920486920488,32.28387676821865,회남,62.85714285714286
2016-12-31,10.028571428571428,8.4,9.4,3.214285714285714,2.0,3.2857142857142856,1.349,0.009571428571428571,72.32571428571428,920.068,61.74285714285714,9.100728571428572,34.034571428571425,28.499428571428574,133.0,4.442857142857143,8.228571428571428,0.2571428571428571,2.1914285714285713,142.5064935064935,32.28387676821865,문의,0.0
2016-12-31,9.67142857142857,8.428571428571429,10.128571428571428,3.2285714285714286,1.7857142857142856,2.5142857142857142,2.1035555555555554,0.007222222222222222,72.32571428571428,920.068,61.74285714285714,9.100728571428572,34.034571428571425,28.499428571428574,133.0,4.442857142857143,8.228571428571428,0.2571428571428571,2.1914285714285713,306.320987654321,32.28387676821865,추동,10.0
2017-01-01,9.628571428571428,8.4,9.857142857142858,1.7428571428571429,2.885714285714286,2.642857142857143,2.382740740740741,0.018666666666666665,72.33285714285715,920.466,61.77142857142857,10.382314285714285,37.70628571428571,28.485714285714288,133.0,3.7714285714285722,9.514285714285714,0.12857142857142856,1.8357142857142859,132.32737632737633,32.31333484378901,회남,47.42857142857143
2017-01-01,9.914285714285715,8.4,9.4,3.257142857142857,2.0,2.842857142857143,1.363,0.009285714285714286,72.33285714285715,920.466,61.77142857142857,10.382314285714285,37.70628571428571,28.485714285714288,133.0,3.7714285714285722,9.514285714285714,0.12857142857142856,1.8357142857142859,147.75324675324674,32.31333484378901,문의,0.0
2017-01-01,9.585714285714285,8.414285714285715,10.114285714285714,3.1142857142857143,1.8428571428571427,2.4571428571428573,2.1127777777777776,0.007111111111111111,72.33285714285715,920.466,61.77142857142857,10.382314285714285,37.70628571428571,28.485714285714288,133.0,3.7714285714285722,9.514285714285714,0.12857142857142856,1.8357142857142859,311.88271604938274,32.31333484378901,추동,12.0
2017-01-02,9.5,8.4,9.9,1.3,3.1,2.5,2.401666666666667,0.019,72.34,920.864,61.8,11.6639,41.378,28.472,133.0,3.1,10.8,0.0,1.48,130.7855477855478,32.34279291935937,회남,32.0
2017-01-02,9.8,8.4,9.4,3.3,2.0,2.4,1.377,0.009,72.34,920.864,61.8,11.6639,41.378,28.472,133.0,3.1,10.8,0.0,1.48,153.0,32.34279291935937,문의,0.0
2017-01-02,9.5,8.4,10.1,3.0,1.9,2.4,2.122,0.006999999999999999,72.34,920.864,61.8,11.6639,41.378,28.472,133.0,3.1,10.8,0.0,1.48,317.44444444444446,32.34279291935937,추동,14.0
2017-01-03,9.385714285714286,8.4,9.942857142857143,1.7142857142857144,2.9142857142857146,2.442857142857143,2.420592592592593,0.019333333333333334,72.35285714285715,921.5822857142857,61.84285714285714,10.00152857142857,39.55871428571429,28.496428571428574,133.0,3.3285714285714287,10.028571428571428,0.6428571428571428,2.3785714285714286,129.24371924371926,32.340286110968336,회남,31.428571428571427
2017-01-03,9.357142857142858,8.385714285714286,10.128571428571428,3.0285714285714285,2.0,2.342857142857143,2.131222222222222,0.006888888888888889,72.35285714285715,921.5822857142857,61.84285714285714,10.00152857142857,39.55871428571429,28.496428571428574,133.0,3.3285714285714287,10.028571428571428,0.6428571428571428,2.3785714285714286,323.0061728395062,32.340286110968336,추동,12.0
2017-01-03,9.671428571428573,8.371428571428572,9.371428571428572,3.3714285714285714,1.9285714285714286,2.2857142857142856,1.3852857142857142,0.011714285714285714,72.35285714285715,921.5822857142857,61.84285714285714,10.00152857142857,39.55871428571429,28.496428571428574,133.0,3.3285714285714287,10.028571428571428,0.6428571428571428,2.3785714285714286,138.46428571428572,32.340286110968336,문의,0.0
2017-01-04,9.214285714285714,8.371428571428572,10.157142857142857,3.0571428571428574,2.1,2.2857142857142856,2.1404444444444444,0.0067777777777777775,72.36571428571429,922.3005714285715,61.885714285714286,8.339157142857143,37.73942857142857,28.520857142857142,133.0,3.5571428571428574,9.257142857142858,1.2857142857142856,3.2771428571428567,328.5679012345679,32.3377793025773,추동,10.0
2017-01-04,9.27142857142857,8.4,9.985714285714286,2.1285714285714286,2.7285714285714286,2.3857142857142857,2.4395185185185184,0.019666666666666666,72.36571428571429,922.3005714285715,61.885714285714286,8.339157142857143,37.73942857142857,28.520857142857142,133.0,3.5571428571428574,9.257142857142858,1.2857142857142856,3.2771428571428567,127.7018907018907,32.3377793025773,회남,30.857142857142858
2017-01-04,9.542857142857143,8.342857142857143,9.342857142857143,3.4428571428571426,1.8571428571428572,2.1714285714285713,1.3935714285714287,0.01442857142857143,72.36571428571429,922.3005714285715,61.885714285714286,8.339157142857143,37.73942857142857,28.520857142857142,133.0,3.5571428571428574,9.257142857142858,1.2857142857142856,3.2771428571428567,123.92857142857143,32.3377793025773,문의,0.0
2017-01-05,9.071428571428571,8.357142857142858,10.185714285714285,3.085714285714286,2.2,2.2285714285714286,2.1496666666666666,0.006666666666666666,72.37857142857143,923.0188571428572,61.92857142857143,6.676785714285714,35.92014285714286,28.545285714285715,133.0,3.7857142857142856,8.485714285714286,1.9285714285714284,4.175714285714285,334.1296296296296,32.33527249418627,추동,8.0
2017-01-05,9.157142857142857,8.4,10.028571428571428,2.542857142857143,2.5428571428571427,2.3285714285714287,2.4584444444444444,0.019999999999999997,72.37857142857143,923.0188571428572,61.92857142857143,6.676785714285714,35.92014285714286,28.545285714285715,133.0,3.7857142857142856,8.485714285714286,1.9285714285714284,4.175714285714285,126.16006216006217,32.33527249418627,회남,30.285714285714285
2017-01-05,9.414285714285715,8.314285714285715,9.314285714285715,3.5142857142857142,1.7857142857142858,2.057142857142857,1.401857142857143,0.017142857142857144,72.37857142857143,923.0188571428572,61.92857142857143,6.676785714285714,35.92014285714286,28.545285714285715,133.0,3.7857142857142856,8.485714285714286,1.9285714285714284,4.175714285714285,109.39285714285714,32.33527249418627,문의,0.0
2017-01-06,8.928571428571429,8.342857142857143,10.214285714285715,3.1142857142857143,2.3,2.1714285714285713,2.158888888888889,0.006555555555555556,72.39142857142858,923.7371428571429,61.97142857142857,5.0144142857142855,34.100857142857144,28.569714285714287,133.0,4.014285714285714,7.714285714285715,2.571428571428571,5.074285714285714,339.69135802469134,32.33276568579524,추동,6.0
2017-01-06,9.042857142857143,8.4,10.071428571428571,2.9571428571428573,2.357142857142857,2.2714285714285714,2.4773703703703704,0.02033333333333333,72.39142857142858,923.7371428571429,61.97142857142857,5.0144142857142855,34.100857142857144,28.569714285714287,133.0,4.014285714285714,7.714285714285715,2.571428571428571,5.074285714285714,124.61823361823363,32.33276568579524,회남,29.714285714285715
2017-01-06,9.285714285714286,8.285714285714285,9.285714285714285,3.5857142857142854,1.7142857142857144,1.9428571428571428,1.4101428571428571,0.019857142857142858,72.39142857142858,923.7371428571429,61.97142857142857,5.0144142857142855,34.100857142857144,28.569714285714287,133.0,4.014285714285714,7.714285714285715,2.571428571428571,5.074285714285714,94.85714285714286,32.33276568579524,문의,0.0
2017-01-07,8.928571428571429,8.4,10.114285714285714,3.371428571428572,2.1714285714285717,2.2142857142857144,2.4962962962962965,0.020666666666666667,72.40428571428572,924.4554285714286,62.01428571428571,3.352042857142857,32.281571428571425,28.59414285714286,133.0,4.242857142857143,6.942857142857143,3.214285714285714,5.972857142857142,123.07640507640508,32.330258877404205,회남,29.142857142857142
2017-01-07,9.157142857142858,8.257142857142856,9.257142857142856,3.657142857142857,1.6428571428571428,1.8285714285714287,1.4184285714285714,0.022571428571428576,72.40428571428572,924.4554285714286,62.01428571428571,3.352042857142857,32.281571428571425,28.59414285714286,133.0,4.242857142857143,6.942857142857143,3.214285714285714,5.972857142857142,80.32142857142857,32.330258877404205,문의,0.0
2017-01-07,8.785714285714286,8.32857142857143,10.242857142857144,3.142857142857143,2.4,2.1142857142857143,2.168111111111111,0.0064444444444444445,72.40428571428572,924.4554285714286,62.01428571428571,3.352042857142857,32.281571428571425,28.59414285714286,133.0,4.242857142857143,6.942857142857143,3.214285714285714,5.972857142857142,345.2530864197531,32.330258877404205,추동,4.0
2017-01-08,9.028571428571428,8.228571428571428,9.228571428571428,3.728571428571428,1.5714285714285714,1.7142857142857144,1.4267142857142858,0.025285714285714286,72.41714285714286,925.1737142857144,62.05714285714286,1.6896714285714278,30.462285714285713,28.61857142857143,133.0,4.4714285714285715,6.171428571428572,3.8571428571428568,6.87142857142857,65.78571428571429,32.32775206901317,문의,0.0
2017-01-08,8.642857142857142,8.314285714285715,10.271428571428572,3.1714285714285717,2.5,2.057142857142857,2.1773333333333333,0.006333333333333333,72.41714285714286,925.1737142857144,62.05714285714286,1.6896714285714278,30.462285714285713,28.61857142857143,133.0,4.4714285714285715,6.171428571428572,3.8571428571428568,6.87142857142857,350.8148148148148,32.32775206901317,추동,2.0
2017-01-08,8.814285714285713,8.4,10.157142857142857,3.7857142857142865,1.9857142857142858,2.1571428571428575,2.5152222222222225,0.020999999999999998,72.41714285714286,925.1737142857144,62.05714285714286,1.6896714285714278,30.462285714285713,28.61857142857143,133.0,4.4714285714285715,6.171428571428572,3.8571428571428568,6.87142857142857,121.53457653457654,32.32775206901317,회남,28.571428571428573
2017-01-09,8.9,8.2,9.2,3.8,1.5,1.6,1.435,0.028,72.43,925.892,62.1,0.0273,28.643,28.643,133.0,4.7,5.4,4.5,7.77,51.25,32.32524526062214,문의,0.0
2017-01-09,8.5,8.3,10.3,3.2,2.6,2.0,2.1865555555555556,0.006222222222222223,72.43,925.892,62.1,0.0273,28.643,28.643,133.0,4.7,5.4,4.5,7.77,356.37654320987656,32.32524526062214,추동,0.0
2017-01-09,8.7,8.4,10.2,4.2,1.8,2.1,2.534148148148148,0.021333333333333333,72.43,925.892,62.1,0.0273,28.643,28.643,133.0,4.7,5.4,4.5,7.77,119.99274799274801,32.32524526062214,회남,28.0
2017-01-10,8.485714285714286,8.342857142857143,10.414285714285715,3.1714285714285717,2.5142857142857142,2.1857142857142855,2.195777777777778,0.0061111111111111106,72.43,925.892,62.1,0.01365,28.596,28.596,133.0,4.45,4.628571428571429,5.15,8.18,361.9382716049383,32.37846206426673,추동,14.857142857142858
2017-01-10,8.585714285714285,8.4,10.314285714285713,4.2,1.8142857142857143,2.0714285714285716,2.553074074074074,0.021666666666666667,72.43,925.892,62.1,0.01365,28.596,28.596,133.0,4.45,4.628571428571429,5.15,8.18,118.45091945091946,32.37846206426673,회남,49.42857142857143
2017-01-10,8.871428571428572,8.214285714285714,9.328571428571427,3.857142857142857,1.542857142857143,1.6285714285714286,1.4227142857142858,0.02542857142857143,72.42428571428572,925.5725714285715,62.08571428571429,0.037314285714285716,26.724714285714285,28.573,133.0,4.642857142857143,4.628571428571429,4.771428571428571,7.852857142857142,63.2,32.39427302309203,문의,0.0
2017-01-11,8.471428571428572,8.4,10.428571428571429,4.2,1.8285714285714285,2.0428571428571427,2.572,0.022,72.43,925.892,62.1,0.0,28.549,28.549,133.0,4.2,3.8571428571428577,5.8,8.59,116.90909090909092,32.431678867911316,회남,70.85714285714286
2017-01-11,8.842857142857143,8.228571428571428,9.457142857142857,3.914285714285714,1.5857142857142856,1.6571428571428573,1.4104285714285714,0.022857142857142857,72.41857142857144,925.2531428571428,62.07142857142857,0.04732857142857143,24.806428571428572,28.503,133.0,4.585714285714285,3.8571428571428577,5.042857142857143,7.935714285714285,75.15,32.463300785561934,문의,0.0
2017-01-11,8.471428571428572,8.385714285714286,10.528571428571428,3.142857142857143,2.428571428571429,2.3714285714285714,2.205,0.006,72.43,925.892,62.1,0.0,28.549,28.549,133.0,4.2,3.8571428571428577,5.8,8.59,367.5,32.431678867911316,추동,29.714285714285715
2017-01-12,8.357142857142858,8.4,10.542857142857143,4.2,1.8428571428571427,2.0142857142857142,2.5819137931034484,0.02182758620689655,72.42200000000001,925.4448,62.08,0.01948,25.8822,28.4698,133.0,4.22,3.0857142857142854,5.92,8.542,119.41496865203763,32.50703101391134,회남,92.28571428571429
2017-01-12,8.814285714285715,8.242857142857142,9.585714285714285,3.9714285714285715,1.6285714285714286,1.6857142857142857,1.3981428571428571,0.020285714285714285,72.41285714285715,924.9337142857142,62.05714285714286,0.05734285714285714,22.888142857142856,28.433,133.0,4.5285714285714285,3.0857142857142854,5.314285714285714,8.018571428571429,87.1,32.53232854803183,문의,0.0
