조사일	수온(℃)	pH	DO(㎎/L)	투명도	탁도	Chl-a (㎎/㎥)	유해남조류 세포수 (cells/㎖)	유해남조류 우점종 및 세포수(속별)	유해남조류 우점종 및 세포수(속별).1	유해남조류 우점종 및 세포수(속별).2	유해남조류 우점종 및 세포수(속별).3	냄새물질 (ng/L)	냄새물질 (ng/L).1	조류독소(㎍/L)	조류독소(㎍/L).1	조류독소(㎍/L).2	조류독소(㎍/L).3	조류독소(㎍/L).4	조류독소(㎍/L).5	평균기온(°C)	일강수량(mm)	합계 일조시간(hr)	합계 일사량(MJ/m2)	과거_수온(℃)	과거_남조류(cells/㎖)	채수위치_문의	채수위치_추동	채수위치_회남
2020-06-22	19.9	8.3	8.4	3.6	2.8	4.7	180	180	0	0	0	0	0.134796238	0.373040752	0.7	0	0	0	0	27.2	0	13.4	30.93	17.6	0	FALSE	TRUE	FALSE
2020-06-29	20.1	8.2	7.6	2.8	2.9	5	344	280	64	0	0	0	0.131661442	0.373667712	0.7	0	0	0	0	22.4	41.5	0.4	10.18	19.9	180	FALSE	TRUE	FALSE
2020-07-06	21	8.4	7.9	2.6	5	8.5	236	160	76	0	0	0	0.119122257	0.376175549	0.7	0	0	0	0	24.3	0.2	5	19.73	20.1	344	FALSE	TRUE	FALSE
2020-07-13	23.3	8.1	6.2	1.4	4.6	7.7	170	0	118	0	52	0	0.109717868	0.378056426	0.7	0	0	0	0	18.8	117.9	0	3.26	21	236	FALSE	TRUE	FALSE
2020-07-20	22.7	7.8	6.1	1.7	13.5	7.5	214	0	64	0	150	0	0.097178683	0.380564263	0.7	0	0	0	0	24.5	20.2	0.2	4.44	23.3	170	FALSE	TRUE	FALSE
2020-07-27	22.8	8	5.9	1.6	8	7.4	674	360	170	0	144	0	0.087774295	0.382445141	0.7	0	0	0	0	24.4	2.6	0.3	11.05	22.7	214	FALSE	TRUE	FALSE
2020-08-04	21.8	8	6.3	0.5	38.7	11.5	0	0	0	0	0	0	0.078369906	0.384326019	0.7	0	0	0	0	27.5	18.5	4.4	17.45	22.8	674	FALSE	TRUE	FALSE
2020-08-11	21.2	8.3	6.6	0.3	82.7	9.6	148	140	8	0	0	0	0.07523511	0.384952978	0.7	0	0	0	0	26	59.3	0.3	7.34	21.8	0	FALSE	TRUE	FALSE
2020-08-18	22	9.4	8.3	0.6	29.8	7.1	190	120	18	0	52	0	0.062695925	0.387460815	0.7	0	0	0	0	29.1	0	11.3	26.25	21.2	148	FALSE	TRUE	FALSE
2020-08-24	23.4	8.9	8.3	1	17.6	13.6	2376	2000	376	0	0	0	0.056426332	0.388714734	0.7	0	0	0	0	28.5	0	11.5	24.02	22	190	FALSE	TRUE	FALSE
2020-08-31	23.3	8.3	6.1	1	15.8	10.3	3692	3520	108	64	0	0	0.047021944	0.390595611	0.7	0	0	0	0	26.7	0.1	6.2	18.31	23.4	2376	FALSE	TRUE	FALSE
2020-09-08	23.4	7.1	5.9	0.7	23.7	6	3980	3920	36	24	0	0	0.034482759	0.393103448	0.7	0	0	0	0	24.3	0.2	11	23.34	23.3	3692	FALSE	TRUE	FALSE
2020-09-14	23.5	8.1	6.7	0.8	20.2	14.9	3710	3520	190	0	0	0	0.028213166	0.394357367	0.7	0	0	0	0	21.9	0	10.8	21.57	23.4	3980	FALSE	TRUE	FALSE
2020-09-21	22.9	8.3	7.8	0.9	16.8	16.8	8064	7520	544	0	0	0	0.018808777	0.396238245	0.7	0	0	0	0	18	0	11.4	19.87	23.5	3710	FALSE	TRUE	FALSE
2020-09-28	22.3	8.9	8.1	0.9	15	21.8	9138	8140	762	236	0	0	0.003134796	0.399373041	0.7	0	0	0	0	18.9	0	11.3	20.77	22.9	8064	FALSE	TRUE	FALSE
2020-10-05	22.1	8.1	8.3	1.1	11	17.9	5550	5260	138	152	0	0	0	0.533333333	0.7	0	0	0	0	13.6	0	10.6	18.54	22.3	9138	FALSE	TRUE	FALSE
2020-10-12	21.4	8.3	8.6	1.2	10.6	13.1	4798	3960	662	176	0	0	0	0.2	0.7	0	0	0	0	17.1	0.4	5.6	12.18	22.1	5550	FALSE	TRUE	FALSE
2020-10-19	20.3	7.8	7.9	1.6	7.3	8.9	2454	2340	114	0	0	0	0	0.211383929	0.7	0	0	0	0	13.4	0	9.7	15.23	21.4	4798	FALSE	TRUE	FALSE
2020-10-26	19	7.8	8.3	1.9	6.1	11.8	934	882	52	0	0	0	0	0.215178571	0.7	0	0	0	0	11.8	0	9.6	13.77	20.3	2454	FALSE	TRUE	FALSE
2020-11-02	18.3	7.7	8.3	1.6	5.7	13.3	898	540	342	16	0	0	0	0.2265625	0.7	0	0	0	0	11.3	0	8	13.36	19	934	FALSE	TRUE	FALSE
2020-11-09	16.8	8.1	8.5	1.8	5.5	11.3	588	440	148	0	0	0	0	0.237946429	0.7	0	0	0	0	7.2	0	9.2	13.13	18.3	898	FALSE	TRUE	FALSE
2020-11-16	16.4	8.2	8.4	1.9	4	9.2	722	620	102	0	0	0	0	0.253125	0.7	0	0	0	0	11.3	0	6.8	9.26	16.8	588	FALSE	TRUE	FALSE
2020-11-23	15.1	7.8	8.6	1.8	6.3	6.5	734	680	54	0	0	0	0	0.268303571	0.7	0	0	0	0	3.9	0	7.7	10.93	16.4	722	FALSE	TRUE	FALSE
2020-11-30	13.5	8.2	9.1	2.4	4.8	8	0	0	0	0	0	0	0	0.2796875	0.7	0	0	0	0	1.2	0	8.9	11.15	15.1	734	FALSE	TRUE	FALSE
2020-12-07	12.2	7.7	9.3	2.7	3.5	7.2	0	0	0	0	0	0	0	0.291071429	0.7	0	0	0	0	2.8	0	0.3	3.53	13.5	0	FALSE	TRUE	FALSE
2020-12-14	11	7.9	9.6	2.6	3.3	6.5	0	0	0	0	0	0	0	0.298660714	0.7	0	0	0	0	-4.7	0	8.8	11.16	12.2	0	FALSE	TRUE	FALSE
2020-12-21	9	8.4	10.4	2.9	2.5	5.4	0	0	0	0	0	0	0	0.30625	0.7	0	0	0	0	0.4	0	4.2	7.04	11	0	FALSE	TRUE	FALSE
2020-12-28	8.9	9	10.9	3.6	2.5	4.1	0	0	0	0	0	0	0	0.317633929	0.7	0	0	0	0	5.4	0	7	9.55	9	0	FALSE	TRUE	FALSE
2021-01-04	8.342857143	8.7	10.7	3.771428571	3.171428571	2.3	0	0	0	0	0	0	0	0.329017857	0.7	0	0	0	0	-2.8	0	5.7	8.09	8.9	0	FALSE	TRUE	FALSE
2021-01-11	6.114285714	8.7	11.5	3.657142857	2.657142857	3.5	0	0	0	0	0	0	0	0.344196429	0.7	0	0	0	0	-6	0	0.3	4.91	8.342857143	0	FALSE	TRUE	FALSE
2021-01-18	5	8.7	11.9	3.6	2.4	4.1	0	0	0	0	0	0	0	0.351785714	0.7	0	0	0	0	-1.5	3.3	2.3	5.97	6.114285714	0	FALSE	TRUE	FALSE
2021-01-25	5.3	8.3	12.1	3.4	2.7	4.1	0	0	0	0	0	0	0	0.363169643	0.7	0	0	0	0	8.3	0	8.3	10.81	5	0	FALSE	TRUE	FALSE
2021-02-01	5.1	7.7	12.1	3.2	2.7	4.7	0	0	0	0	0	0	0	0.374553571	0.7	0	0	0	0	7.3	8.1	3.1	7.52	5.3	0	FALSE	TRUE	FALSE
2021-02-08	4.8	7.8	13.6	3.5	2.4	4.7	0	0	0	0	0	0	0	0.3859375	0.7	0	0	0	0	-1.7	0	9.8	15.57	5.1	0	FALSE	TRUE	FALSE
2021-02-15	5.4	7.9	12.9	3.2	1.7	9.7	0	0	0	0	0	0	0	0.404910714	0.7	0	0	0	0	3	0.5	4.7	7.48	4.8	0	FALSE	TRUE	FALSE
2021-02-22	5.2	7.9	13.1	2.6	2.8	10.7	0	0	0	0	0	0	0	0.4125	0.7	0	0	0	0	11.7	0	10.1	14.94	5.4	0	FALSE	TRUE	FALSE
2021-03-02	5.9	7.9	13	2.9	2.7	7.1	0	0	0	0	0	0	0	0.420089286	0.7	0	0	0	0	3	0.2	2.5	8.27	5.2	0	FALSE	TRUE	FALSE
2021-03-08	6.7	8	12.5	2.5	2.2	4.3	0	0	0	0	0	0	0	0.431473214	0.7	0	0	0	0	8	0	9.7	18.52	5.9	0	FALSE	TRUE	FALSE
2021-03-15	7.3	8	12.6	2.9	2.7	4.4	0	0	0	0	0	0	0	0.450446429	0.7	0	0	0	0	11.8	0	8.6	16.61	6.7	0	FALSE	TRUE	FALSE
2021-03-22	7.4	7.9	12	2	2.3	3.8	0	0	0	0	0	0	0	0.461830357	0.7	0	0	0	0	7.1	0	11.2	20.01	7.3	0	FALSE	TRUE	FALSE
2021-03-29	7.5	7.8	11.4	2.3	2.6	3	0	0	0	0	0	0	0	0.465625	0.7	0	0	0	0	12.2	0	7.9	17.36	7.4	0	FALSE	TRUE	FALSE
2021-04-05	10	7.8	11.6	4.5	2.6	1.8	0	0	0	0	0	0	0	0.484598214	0.7	0	0	0	0	11.6	0	12.2	25.14	7.5	0	FALSE	TRUE	FALSE
2021-04-12	10.9	7.9	10.9	3.3	3.1	1.7	0	0	0	0	0	0	0	0.4921875	0.7	0	0	0	0	13.6	15.3	0	5.55	10	0	FALSE	TRUE	FALSE
2021-04-19	10.8	7.8	10.6	3	3.5	1.9	0	0	0	0	0	0	0	0.499776786	0.7	0	0	0	0	13.5	0	12.5	25.96	10.9	0	FALSE	TRUE	FALSE
2021-04-26	12.7	7.9	10	4.1	3	3.1	0	0	0	0	0	0	0	0.511160714	0.7	0	0	0	0	17	0	11.5	24.8	10.8	0	FALSE	TRUE	FALSE
2021-05-03	13	8.1	10.1	3.7	2.8	8	0	0	0	0	0	0	0	0.530133929	0.7	0	0	0	0	15.1	0	11.3	26.95	12.7	0	FALSE	TRUE	FALSE
2021-05-10	13.7	8.3	10.2	2	3.5	11	0	0	0	0	0	0	0	0.537723214	0.7	0	0	0	0	12.5	11.1	0.5	4.57	13	0	FALSE	TRUE	FALSE
2021-05-17	14.7	8.2	9.6	2	4.3	8.8	0	0	0	0	0	0	0	0.5453125	0.7	0	0	0	0	16.4	3.3	0	5.66	13.7	0	FALSE	TRUE	FALSE
2021-05-24	15.6	8.2	9.2	3.9	3.6	5.3	284	220	0	0	64	0	0	0.560491071	0.7	0	0	0	0	20.2	0	7.9	22.54	14.7	0	FALSE	TRUE	FALSE
2021-05-31	15.7	8.2	8.8	3.3	1.9	3.1	76	0	0	0	76	0	0	0.568080357	0.7	0	0	0	0	20.7	7.1	5	17.04	15.6	284	FALSE	TRUE	FALSE
2021-06-07	18.3	8.6	9	2.4	1.9	5	0	0	0	0	0	0	0	0.587053571	0.7	0	0	0	0	23.3	0	9.9	21.91	15.7	76	FALSE	TRUE	FALSE
2021-06-14	19.2	8.6	8.5	2.6	1.9	6.9	0	0	0	0	0	0	0	0.590848214	0.7	0	0	0	0	24.9	0	4.5	17.98	18.3	0	FALSE	TRUE	FALSE
2021-06-21	20.7	8.5	7.7	2.6	1.6	4.7	0	0	0	0	0	0	0	0.606026786	0.7	0	0	0	0	24.8	0	12.5	26.49	19.2	0	FALSE	TRUE	FALSE
2021-06-28	21.7	8.6	7	2	2.3	5.3	48	0	48	0	0	0	0	0.613616071	0.7	0	0	0	0	25.6	0	7.8	21.43	20.7	0	FALSE	TRUE	FALSE
2021-07-05	22.3	8.5	6.6	1.8	2.3	7.6	0	0	0	0	0	0	0	0.625	0.7	0	0	0	0	22.5	5.6	0	9.83	21.7	48	FALSE	TRUE	FALSE
2021-07-12	24.1	8.4	5.3	1.9	3.8	7.6	212	0	212	0	0	0	0	0.636383929	0.7	0	0	0	0	28.7	0	6.1	19.5	22.3	0	FALSE	TRUE	FALSE
2021-07-19	24.5	9.1	6.7	1	6.4	37.9	452	220	232	0	0	0	0	0.6515625	0.7	0	0	0	0	26.7	0	2	15.35	24.1	212	FALSE	TRUE	FALSE
2021-07-26	24.9	10	5.2	1.6	5.4	12.9	420	160	228	0	32	0	0	0.666741071	0.7	0	0	0	0	29.9	0	13.3	25.86	24.5	452	FALSE	TRUE	FALSE
2021-08-02	25.3	9.9	4.8	1	6.4	29	0	0	0	0	0	0	0	0.674330357	0.7	0	0	0	0	26	34	1.3	7.89	24.9	420	FALSE	TRUE	FALSE
2021-08-09	27.5	10.9	6.6	1.2	4.5	11	760	760	0	0	0	0	0	0.689508929	0.7	0	0	0	0	28.1	0	12.1	23.87	25.3	0	FALSE	TRUE	FALSE
2021-08-17	26.7	8.8	5	1.4	3.2	8.5	944	900	0	44	0	0	0	0.697098214	0.7	0	0	0	0	25.5	0.1	7.4	18.23	27.5	760	FALSE	TRUE	FALSE
2021-08-23	25.8	8.3	4.4	1.5	4.3	6.4	924	848	0	76	0	0	0	0.708482143	0.7	0	0	0	0	22.8	65	0	2.9	26.7	944	FALSE	TRUE	FALSE
2021-08-30	25.2	8	5.4	1.5	4.3	9.9	2348	1260	0	1088	0	0	0	0.719866071	0.7	0	0	0	0	22.9	0.1	0.3	6.76	25.8	924	FALSE	TRUE	FALSE
2021-09-06	24.2	8.1	6.3	1.9	4	11.1	934	160	42	656	76	0	0	0.73125	0.7	0	0	0	0	20.7	32.2	0.1	5.93	25.2	2348	FALSE	TRUE	FALSE
2021-09-13	24.2	7.9	7.2	1.9	3.3	11.4	2538	1860	142	24	512	0	0	0.742633929	0.7	0	0	0	0	23.9	0	6.7	15.41	24.2	934	FALSE	TRUE	FALSE
2021-09-23	23.5	8.2	7.3	1.5	4.5	23.8	3124	620	2280	48	176	0	0	0.7578125	0.7	0	0	0	0	21.1	0	10.7	19.29	24.2	2538	FALSE	TRUE	FALSE
2021-09-27	23.5	8.3	7.5	1.8	2.9	23	2768	540	1500	344	384	0	0	0.761607143	0.7	0	0	0	0	22.2	0.2	4.3	13.49	23.5	3124	FALSE	TRUE	FALSE
2021-10-05	23.4	7.8	6.6	2.3	2.6	7.6	1968	860	784	180	144	0	0	0.776785714	0.7	0	0	0	0	23.4	0	9.7	16.95	23.5	2768	FALSE	TRUE	FALSE
2021-10-12	23	7.5	6.1	1.2	2.3	12.9	970	380	466	52	72	0	0	0.791964286	0.7	0	0	0	0	16.2	0.5	0	2.68	23.4	1968	FALSE	TRUE	FALSE
2021-10-18	21.7	7.5	8.2	2.2	2.5	13.1	850	560	202	0	88	0	0	0.803348214	0.7	0	0	0	0	9.6	0	10.5	16.91	23	970	FALSE	TRUE	FALSE
2021-10-25	20.4	7.5	7.8	3.3	1.6	8.5	356	0	128	112	116	0	0	0.8109375	0.7	0	0	0	0	10.8	0	9.8	15.13	21.7	850	FALSE	TRUE	FALSE
2021-11-01	19.5	7.5	7.9	2.7	2.1	12.7	468	340	128	0	0	0	0	0.822321429	0.7	0	0	0	0	13.4	0	7	10.54	20.4	356	FALSE	TRUE	FALSE
2021-11-08	18.6	7.6	8.4	4.3	2.6	15.1	44	0	0	0	44	0	0	0.829910714	0.7	0	0	0	0	10.3	10.3	1.2	3.1	19.5	468	FALSE	TRUE	FALSE
2021-11-15	16.7	7.6	8.7	3.3	1.6	13.5	48	0	0	0	48	0	0	0.845089286	0.7	0	0	0	0	10.1	0	8.2	10.84	18.6	44	FALSE	TRUE	FALSE
2021-11-22	16	7.5	8.9	2.7	2.1	8.1	332	0	0	156	176	0	0	0.856473214	0.7	0	0	0	0	5.3	3.6	4.7	7.37	16.7	48	FALSE	TRUE	FALSE
2021-11-29	14.3	7.7	9.2	3.4	1.5	5.9	232	0	0	0	232	0	0	0.8640625	0.7	0	0	0	0	6.3	0	6.6	9.07	16	332	FALSE	TRUE	FALSE
2021-12-06	12.8	7.5	9.4	3.5	1.9	3.4	244	0	0	0	244	0	0	0.883035714	0.7	0	0	0	0	4.4	0	4.4	6.75	14.3	232	FALSE	TRUE	FALSE
2021-12-13	12	7.4	9.2	3.4	1.6	4.7	436	0	72	0	364	0	0	0.894419643	0.7	0	0	0	0	-1.6	0	8.8	11.29	12.8	244	FALSE	TRUE	FALSE
2021-12-20	10.5	7.5	9.8	2.6	1.6	4.3	196	0	0	0	196	0	0	0.905803571	0.7	0	0	0	0	6.7	0	3.8	5.55	12	436	FALSE	TRUE	FALSE
2021-12-27	9	7.7	10.3	3.2	2.3	4.8	192	0	0	0	192	0	0	0.9171875	0.7	0	0	0	0	-4.4	0	6.4	9.16	10.5	196	FALSE	TRUE	FALSE
2022-01-03	7.8	7.7	11.1	3.4	1.4	4.9	320	0	0	0	320	0	0	0.924776786	0.7	0	0	0	0	-1.7	0	8.5	10.56	9	192	FALSE	TRUE	FALSE
2022-01-10	7.5	7.5	10.9	3.2	1.3	4.7	0	0	0	0	0	0	0	0.932366071	0.7	0	0	0	0	0.7	0	5.4	8.6	7.8	320	FALSE	TRUE	FALSE
2022-01-17	6.2	7.3	11.3	3.6	1.5	3.9	24	0	0	0	24	0	0	0.94375	0.7	0	0	0	0	-3.1	0	4.1	8.59	7.5	0	FALSE	TRUE	FALSE
2022-01-24	5.6	7.3	11.5	3.8	1.3	3.1	92	0	0	0	92	0	0	0.955133929	0.7	0	0	0	0	4.1	0	5.7	10.13	6.2	24	FALSE	TRUE	FALSE
2022-02-03	5.4	7.4	11.6	5	1.3	3	36	0	0	0	36	0	0	0.974107143	0.7	0	0	0	0	-1.7	0	9.4	14.7	5.6	92	FALSE	TRUE	FALSE
2022-02-07	4.9	7.3	11.8	4.3	1.6	3.1	0	0	0	0	0	0	0	0.977901786	0.7	0	0	0	0	-2.1	0	4.1	9.62	5.4	36	FALSE	TRUE	FALSE
2022-02-14	5.3	7.5	12	4.5	1.5	3	136	0	0	0	136	0	0	0.996875	0.7	0	0	0	0	4.1	0	7.6	13.23	4.9	0	FALSE	TRUE	FALSE
2022-02-21	4.5	7.5	12.2	3.5	2	3.3	112	0	0	0	112	0	0	1.004464286	0.7	0	0	0	0	-0.7	0	7.1	13.57	5.3	136	FALSE	TRUE	FALSE
2022-02-28	5.1	7.5	12.6	3.4	2.1	2.9	0	0	0	0	0	0	0	1.019642857	0.7	0	0	0	0	6.9	0	8.2	14.49	4.5	112	FALSE	TRUE	FALSE
2022-03-07	5.5	7.6	12.7	4	1.9	2.6	0	0	0	0	0	0	0	1.027232143	0.7	0	0	0	0	4.3	0	9.7	17.93	5.1	0	FALSE	TRUE	FALSE
2022-03-14	6.5	7.7	12.5	3.7	2.4	2.2	0	0	0	0	0	0	0	1.042410714	0.7	0	0	0	0	11.3	3.2	0.2	2.98	5.5	0	FALSE	TRUE	FALSE
2022-03-21	6.7	7.7	12.1	4	1.6	1.6	0	0	0	0	0	0	0	1.046205357	0.7	0	0	0	0	5.8	0	8.7	17.26	6.5	0	FALSE	TRUE	FALSE
2022-03-28	7.6	7.7	11.9	4.6	1.6	1.5	0	0	0	0	0	0	0	1.061383929	0.7	0	0	0	0	7.7	0	11	23	6.7	0	FALSE	TRUE	FALSE
2022-04-04	8.4	7.8	11.7	5.4	1.4	2	0	0	0	0	0	0	0	1.072767857	0.7	0	0	0	0	10.8	0	11.8	24.35	7.6	0	FALSE	TRUE	FALSE
2022-04-11	9.9	7.8	11.7	4.7	1.2	2.4	0	0	0	0	0	0	0	1.084151786	0.7	0	0	0	0	20.6	0	11.9	24.42	8.4	0	FALSE	TRUE	FALSE
2022-04-18	10.6	7.9	11.4	4.6	1.9	2.5	0	0	0	0	0	0	0	1.099330357	0.7	0	0	0	0	15	0	7.9	19.83	9.9	0	FALSE	TRUE	FALSE
2022-04-25	11.6	8.1	11.2	5.8	1.5	2.4	0	0	0	0	0	0	0	1.103125	0.7	0	0	0	0	20.1	6.7	2.3	13.49	10.6	0	FALSE	TRUE	FALSE
2022-05-02	11.7	8.1	10.8	4.6	1.3	2.8	0	0	0	0	0	0	0	1.118303571	0.7	0	0	0	0	13.9	0	10.9	25.19	11.6	0	FALSE	TRUE	FALSE
2022-05-09	13.4	8.2	10.5	3.9	1.5	3.7	0	0	0	0	0	0	0	1.1296875	0.7	0	0	0	0	17.3	2.7	9.8	25.98	11.7	0	FALSE	TRUE	FALSE
2022-05-16	12.7	8.1	10.4	3.8	1.6	3	0	0	0	0	0	0	0	1.137276786	0.7	0	0	0	0	16.6	0	13.4	29.3	13.4	0	FALSE	TRUE	FALSE
2022-05-23	15	8	10.2	4.2	1.2	3.2	0	0	0	0	0	0	0	1.152455357	0.7	0	0	0	0	22.6	0	10.6	25.03	12.7	0	FALSE	TRUE	FALSE
2022-05-30	15.9	8.8	9.4	5	1.2	2.8	0	0	0	0	0	0	0	1.160044643	0.7	0	0	0	0	21.4	0	0.2	11.04	15	0	FALSE	TRUE	FALSE
2022-06-07	17.4	8.5	9.6	3.1	1.6	6.1	0	0	0	0	0	0	0	1.171428571	0.7	0	0	0	0	17.3	0	1.6	8	15.9	0	FALSE	TRUE	FALSE
2022-06-13	18.6	8.4	9.1	2.7	2.1	5.3	0	0	0	0	0	0	0	1.186607143	0.7	0	0	0	0	23.1	0	9.8	25.13	17.4	0	FALSE	TRUE	FALSE
2022-06-20	19.7	8.6	9.4	2.1	2.3	10.9	0	0	0	0	0	0	0	1.197991071	0.7	0	0	0	0	26.8	0	8.3	24.21	18.6	0	FALSE	TRUE	FALSE
2022-06-27	20.4	8.6	8.3	2.6	1.9	5.8	0	0	0	0	0	0	0	1.205580357	0.7	0	0	0	0	28	3.6	0.4	11.59	19.7	0	FALSE	TRUE	FALSE
2022-07-04	24.3	8.8	7.7	2.3	2.7	5.8	48	0	0	0	48	0	0	1.216964286	0.7	0	0	0	0	27.6	0	4.9	17.32	20.4	0	FALSE	TRUE	FALSE
2022-07-11	24.5	9.3	7.5	1.4	2.8	12.4	52	0	0	0	52	0	0	1.2359375	0.7	0	0	0	0	25.1	16.3	0.3	9.27	24.3	48	FALSE	TRUE	FALSE
2022-07-18	23.6	8.1	6.8	2	2.6	9	148	0	56	0	92	0	0	1.247321429	0.7	0	0	0	0	22.3	57.4	0	4.3	24.5	52	FALSE	TRUE	FALSE
2022-07-25	24.4	9.2	6.5	2.4	2.5	8.5	494	112	382	0	0	0	0	1.254910714	0.7	0	0	0	0	27.2	0.4	8.3	23.38	23.6	148	FALSE	TRUE	FALSE
2022-08-01	25.4	9	5.5	2.5	1.9	7.4	880	880	0	0	0	0	0	1.2625	0.7	0	0	0	0	27.6	4.4	3.7	18	24.4	494	FALSE	TRUE	FALSE
2022-08-08	27	8	5.7	1.9	2.7	6.4	788	720	0	0	68	0	0	1.281473214	0.7	0	0	0	0	28.6	0	0.1	7.38	25.4	880	FALSE	TRUE	FALSE
2022-08-16	26.4	7.5	5.3	2.3	2.8	6.6	212	0	0	0	212	0	0	1.2890625	0.7	0	0	0	0	25.8	32.9	4.4	13.64	27	788	FALSE	TRUE	FALSE
2022-08-22	26.6	7.6	4.8	2.1	4	6.4	504	120	52	0	332	0	0	1.296651786	0.7	0	0	0	0	27.3	0	5.3	17.7	26.4	212	FALSE	TRUE	FALSE
2022-08-29	25.8	7.4	5.4	2.3	3.6	8.1	778	200	262	0	316	0	0	1.315625	0.7	0	0	0	0	19.6	4.5	0	4.19	26.6	504	FALSE	TRUE	FALSE
2022-09-05	25.4	7.5	6.3	1.9	3	17.3	858	316	298	0	244	0	0	1.323214286	0.7	0	0	0	0	22.6	46.5	0	3.94	25.8	778	FALSE	TRUE	FALSE
2022-09-13	24.7	7.8	6.6	1.5	6	16.6	3944	660	3012	0	272	0	0	1.330803571	0.7	0	0	0	0	24.5	0	0.7	10.85	25.4	858	FALSE	TRUE	FALSE
2022-09-19	24.6	7.8	5.6	1.9	3.3	15.5	4062	2340	1210	0	512	0	0	1.3421875	0.7	0	0	0	0	24.5	0	8.1	18.7	24.7	3944	FALSE	TRUE	FALSE
2022-09-26	23.8	7.5	5.7	1.9	3.6	21.8	2492	520	772	564	636	0	0	1.361160714	0.7	0	0	0	0	18.7	0	3.4	12.82	24.6	4062	FALSE	TRUE	FALSE
2022-10-04	23.5	7.6	6.3	2.1	3.8	14.6	836	520	104	128	84	0	0	1.36875	0.7	0	0	0	0	20	43.5	1.9	9.55	23.8	2492	FALSE	TRUE	FALSE
2022-10-11	21.8	7.7	8	2.4	2.7	20.2	796	0	108	552	136	0	0	1.383928571	0.7	0	0	0	0	12	0	8.5	17.78	23.5	836	FALSE	TRUE	FALSE
2022-10-17	21.5	8.1	9.1	2.5	2.4	21.4	782	100	38	448	196	0	0	1.387723214	0.7	0	0	0	0	12.4	0	8.6	17.65	21.8	796	FALSE	TRUE	FALSE
2022-10-24	20	8.1	9.2	2.4	2.1	17	902	0	74	704	124	0	0	1.399107143	0.7	0	0	0	0	9.7	0	8	15.58	21.5	782	FALSE	TRUE	FALSE
2022-10-31	19.3	7.9	9.1	3.7	2.1	10.2	890	0	130	632	128	0	0	1.410491071	0.7	0	0	0	0	14.1	0	8.6	14.59	20	902	FALSE	TRUE	FALSE
2022-11-07	17.9	8	9.2	3.5	1.4	8.4	516	0	0	364	152	0	0	1.425669643	0.7	0	0	0	0	9.6	0	6.5	10.89	19.3	890	FALSE	TRUE	FALSE
2022-11-14	17.4	7.8	8.5	3	2.3	7.3	248	0	0	104	144	0	0	1.433258929	0.7	0	0	0	0	9.5	0	1.6	6.15	17.9	516	FALSE	TRUE	FALSE
2022-11-21	16.5	7.8	8.6	3.2	1.9	8	254	0	102	0	152	0	0	1.452232143	0.7	0	0	0	0	11.7	0	8.5	10.93	17.4	248	FALSE	TRUE	FALSE
2022-11-28	15.3	7.8	9	3	2	10.2	84	0	0	0	84	0	0	1.463616071	0.7	0	0	0	0	7.3	30.1	1.4	2.63	16.5	254	FALSE	TRUE	FALSE
2022-12-05	12.8	7.9	9.9	3.5	1.7	10.7	148	0	0	0	148	0	0	1.475	0.7	0	0	0	0	-2.2	0	6.2	9.97	15.3	84	FALSE	TRUE	FALSE
2022-12-12	11.7	7.9	9.9	3.6	2.6	9.4	228	0	0	0	228	0	0	1.482589286	0.7	0	0	0	0	1.6	0	4.2	6.82	12.8	148	FALSE	TRUE	FALSE
2022-12-19	9.4	7.6	10.4	2.9	1.8	7.1	70	0	18	0	52	0	0	1.490178571	0.7	0	0	0	0	-5.5	0	8.1	10.6	11.7	228	FALSE	TRUE	FALSE
2022-12-26	8	7.4	10.1	4	1.8	4	0	0	0	0	0	0	0	1.509151786	0.7	0	0	0	0	-3.6	0	6.1	8.18	9.4	70	FALSE	TRUE	FALSE
2023-01-02	7.1	7.5	10.3	4.2	1.3	4.3	56	0	0	0	56	0	0	1.516741071	0.7	0	0	0	0	-3	0	8.5	11.46	8	0	FALSE	TRUE	FALSE
2023-01-09	6.5	7.5	10.6	3.6	2.2	3.9	0	0	0	0	0	0	0	1.524330357	0.7	0	0	0	0	1.9	0	3.3	6.14	7.1	56	FALSE	TRUE	FALSE
2023-01-16	6.6	7.6	11.3	4	2.4	4.4	0	0	0	0	0	0	0	1.535714286	0.7	0	0	0	0	-3.1	0	7.7	12.1	6.5	0	FALSE	TRUE	FALSE
2023-01-25	5.1	7.6	11.5	3.8	2	4.6	0	0	0	0	0	0	0	1.5546875	0.7	0	0	0	0	-11.4	0	9.3	14.04	6.6	0	FALSE	TRUE	FALSE
2023-01-30	3.9	7.5	12	4.1	1.7	4	0	0	0	0	0	0	0	1.566071429	0.7	0	0	0	0	-0.4	0	9.4	14.24	5.1	0	FALSE	TRUE	FALSE
2023-02-06	4.4	7.5	12.1	4.5	1.4	3.9	0	0	0	0	0	0	0	1.573660714	0.7	0	0	0	0	2.1	0	6.2	11.59	3.9	0	FALSE	TRUE	FALSE
2023-02-13	4.8	7.5	12	4.8	1.1	2.6	0	0	0	0	0	0	0	1.588839286	0.7	0	0	0	0	6.3	0	0.4	6.84	4.4	0	FALSE	TRUE	FALSE
2023-02-20	5.2	7.5	12.1	5.1	1.5	3.2	0	0	0	0	0	0	0	1.596428571	0.7	0	0	0	0	-0.1	0	7.3	15.94	4.8	0	FALSE	TRUE	FALSE
