분류,지점명,채수위치,조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),유해남조류 세포수 (cells/㎖),유해남조류 우점종 및 세포수(속별),유해남조류 우점종 및 세포수(속별).1,유해남조류 우점종 및 세포수(속별).2,유해남조류 우점종 및 세포수(속별).3,냄새물질 (ng/L),냄새물질 (ng/L).1,조류독소(㎍/L),조류독소(㎍/L).1,조류독소(㎍/L).2,조류독소(㎍/L).3,조류독소(㎍/L).4,조류독소(㎍/L).5
호소,대청호,회남,2021-03-15,6.9,7.9,12.6,3.6,2.3,3.9,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-03-15,7.3,8,12.6,2.9,2.7,4.4,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-03-22,8.7,8,12.2,2.7,2.2,4.1,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-03-22,6.9,7.8,12.3,3.3,1.8,3.2,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-03-22,7.4,7.9,12,2,2.3,3.8,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-03-29,7.5,7.8,11.4,2.3,2.6,3,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-03-29,10.2,8,12.1,2.7,2.2,5.4,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-03-29,8.3,7.8,11.7,3.2,2.1,2.8,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-04-05,9.9,7.9,12,3.4,1.8,2.9,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-04-05,8.8,7.7,11.6,2.9,2.3,2.5,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-04-05,10,7.8,11.6,4.5,2.6,1.8,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-04-12,9.1,7.9,11.3,2,3.5,3.7,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-04-12,10.9,7.9,10.9,3.3,3.1,1.7,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-04-12,12.6,8,11.8,2.5,2.4,2.1,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-04-19,10.8,7.8,10.6,3,3.5,1.9,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-04-19,11.1,7.7,11,3.3,2.5,1.8,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-04-19,9.4,7.6,10.5,2.6,2.3,1.9,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-04-26,12.7,7.9,10,4.1,3,3.1,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-04-26,10.6,7.8,10.3,2.3,2.6,3.1,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-04-26,14.5,7.9,10.6,4.5,1.9,1.9,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-05-03,10.5,7.8,9.4,3.6,2.3,2,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-05-03,13.7,8.1,10.4,4,2,3.6,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-05-03,13,8.1,10.1,3.7,2.8,8,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-05-10,13.9,8.2,10.5,1.8,3,11.7,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-05-10,13.7,8.3,10.2,2,3.5,11,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-05-10,10.9,7.9,9,2.9,2.3,4.9,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-05-17,14.7,8.2,9.6,2,4.3,8.8,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-05-17,12.4,7.9,8.3,2.5,4.1,4.7,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-05-17,16.3,8.3,9.8,3,2.4,8.1,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-05-24,17.3,8.4,10.3,4.3,3,5.8,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-05-24,15.6,8.2,9.2,3.9,3.6,5.3,284,220,0,0,64,,,,,,,,
호소,대청호,회남,2021-05-24,12.8,8,8.2,2.7,3.4,4.3,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-05-31,15.7,8.2,8.8,3.3,1.9,3.1,76,0,0,0,76,,,,,,,,
호소,대청호,회남,2021-05-31,13.1,8.2,7.3,2.3,2,3.4,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-05-31,17.9,8.6,10,3.5,1.9,9,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-06-07,19,8.8,9.8,2.8,1.7,5.5,144,28,0,0,116,,,,,,,,
호소,대청호,회남,2021-06-07,14.5,8.5,6.8,2,2.2,5.3,648,648,0,0,0,,,,,,,,
호소,대청호,추동,2021-06-07,18.3,8.6,9,2.4,1.9,5,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-06-14,19.2,8.6,8.5,2.6,1.9,6.9,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-06-14,21.1,8.7,9.6,2.6,1.7,4.4,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-06-14,16.8,8.4,6,1.9,1.8,4.2,132,0,132,0,0,,,,,,,,
호소,대청호,회남,2021-06-21,16.1,8.5,5.4,2.3,1.8,3,434,0,370,0,64,,,,,,,,
호소,대청호,추동,2021-06-21,20.7,8.5,7.7,2.6,1.6,4.7,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2021-06-21,22.2,8.8,9.4,3.5,1.5,4.8,214,0,214,0,0,,,,,,,,
호소,대청호,추동,2021-06-28,21.7,8.6,7,2,2.3,5.3,48,0,48,0,0,,,,,,,,
호소,대청호,회남,2021-06-28,16.9,8.8,5.3,1.4,2.4,4.9,578,220,358,0,0,,,,,,,,
호소,대청호,문의,2021-06-28,23.1,8.5,9.3,2.3,2.5,6.8,28,0,28,0,0,,,,,,,,
호소,대청호,추동,2021-07-05,22.3,8.5,6.6,1.8,2.3,7.6,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-07-05,17.1,8.4,3.9,2.1,2.9,3.8,640,0,432,0,208,,,,,,,,
호소,대청호,문의,2021-07-05,23.7,8.8,8.5,2.2,3.6,7.4,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-07-12,24.1,8.4,5.3,1.9,3.8,7.6,212,0,212,0,0,,,,,,,,
호소,대청호,문의,2021-07-12,24.9,8.7,7.9,2,1.9,9.4,52,0,52,0,0,,,,,,,,
호소,대청호,회남,2021-07-12,20.8,8.4,6.7,2.2,27.2,7.2,820,620,68,0,132,,,,,,,,
호소,대청호,회남,2021-07-19,20.8,8.8,5.6,2,13.7,4.2,196,0,196,0,0,,,,,,,,
호소,대청호,추동,2021-07-19,24.5,9.1,6.7,1,6.4,37.9,452,220,232,0,0,,,,,,,,
호소,대청호,문의,2021-07-19,25.8,9.2,7.8,1.8,2.4,19.5,466,0,402,0,64,,,,,,,,
호소,대청호,문의,2021-07-26,25.8,9.9,6.5,2.8,2.9,5.9,494,0,494,0,0,,,,,,,,
호소,대청호,회남,2021-07-26,21.9,9.4,6.3,1.1,10.2,6.3,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-07-26,24.9,10,5.2,1.6,5.4,12.9,420,160,228,0,32,,,,,,,,
호소,대청호,문의,2021-08-02,26.8,10,5.9,2.5,2,8.4,3714,0,722,164,2828,,,,,,,,
호소,대청호,추동,2021-08-02,25.3,9.9,4.8,1,6.4,29,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-08-02,20.6,9.5,6.1,1.2,9.6,6.9,120,120,0,0,0,,,,,,,,
호소,대청호,문의,2021-08-09,27.1,10.3,5.5,1.1,3.7,14.3,7866,300,5614,1584,368,,,,,,,,
호소,대청호,회남,2021-08-09,21,10.8,4.8,1.4,8.5,6.4,380,380,0,0,0,,,,,,,,
호소,대청호,추동,2021-08-09,27.5,10.9,6.6,1.2,4.5,11,760,760,0,0,0,,,,,,,,
호소,대청호,문의,2021-08-17,27.3,9.2,6.3,1.5,3.3,15.5,3040,800,536,1704,0,,,,,,,,
호소,대청호,추동,2021-08-17,26.7,8.8,5,1.4,3.2,8.5,944,900,0,44,0,,,,,,,,
호소,대청호,회남,2021-08-17,22,7.8,4.4,1.6,7.1,7.9,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2021-08-23,22.5,8.1,3.3,1.5,5.9,7,756,720,0,36,0,,,,,,,,
호소,대청호,추동,2021-08-23,25.8,8.3,4.4,1.5,4.3,6.4,924,848,0,76,0,,,,,,,,
호소,대청호,문의,2021-08-23,26.4,9.1,5.6,1.5,3.3,12.4,1980,420,0,1560,0,,,,,,,,
호소,대청호,문의,2021-08-30,25.6,8.5,3.6,1.6,3.4,9.5,3568,360,0,3208,0,,,,,,,,
호소,대청호,추동,2021-08-30,25.2,8,5.4,1.5,4.3,9.9,2348,1260,0,1088,0,,,,,,,,
호소,대청호,회남,2021-08-30,22.2,7.6,5,2.4,8.6,6.2,784,460,0,324,0,,,,,,,,
호소,대청호,문의,2021-09-06,24.1,8.3,3.7,1.7,3.8,4.6,3044,0,0,3044,0,,,,,,,,
호소,대청호,추동,2021-09-06,24.2,8.1,6.3,1.9,4,11.1,934,160,42,656,76,,,,,,,,
호소,대청호,회남,2021-09-06,22.6,7.8,5.4,2.2,5.8,6.4,704,520,0,184,0,,,,,,,,
호소,대청호,문의,2021-09-13,24.5,7.9,5.1,1.6,2.7,6.8,7144,3440,0,3704,0,,,,,,,,
호소,대청호,추동,2021-09-13,24.2,7.9,7.2,1.9,3.3,11.4,2538,1860,142,24,512,,,,,,,,
호소,대청호,회남,2021-09-13,22.3,7.8,5.8,2.1,4.5,4.7,772,460,224,88,0,,,,,,,,
호소,대청호,문의,2021-09-23,23.9,8.2,5.2,1.8,2.3,12.1,1446,1220,54,172,0,,,,,,,,
호소,대청호,회남,2021-09-23,23.1,8,5.7,1.7,3.9,10.8,1940,1000,828,112,0,,,,,,,,
호소,대청호,추동,2021-09-23,23.5,8.2,7.3,1.5,4.5,23.8,3124,620,2280,48,176,,,,,,,,
호소,대청호,추동,2021-09-27,23.5,8.3,7.5,1.8,2.9,23,2768,540,1500,344,384,,,,,,,,
호소,대청호,문의,2021-09-27,23.7,7.9,5.9,2.1,2.3,8.8,2056,1160,172,172,552,,,,,,,,
호소,대청호,회남,2021-09-27,22.6,7.9,4.7,2.7,3.9,6.6,590,240,350,0,0,,,,,,,,
호소,대청호,회남,2021-10-05,21.8,8,4.7,2.3,4.4,5.1,800,280,464,56,0,,,,,,,,
호소,대청호,추동,2021-10-05,23.4,7.8,6.6,2.3,2.6,7.6,1968,860,784,180,144,,,,,,,,
호소,대청호,문의,2021-10-05,24,8,6.7,1.5,1.6,11,2914,2560,82,128,144,,,,,,,,
호소,대청호,회남,2021-10-12,22.5,7.6,4.4,2.7,3.8,6.3,328,0,264,0,64,,,,,,,,
호소,대청호,문의,2021-10-12,23.1,7.5,5,2.6,1.7,12.7,644,340,96,56,152,,,,,,,,
호소,대청호,추동,2021-10-12,23,7.5,6.1,1.2,2.3,12.9,970,380,466,52,72,,,,,,,,
호소,대청호,회남,2021-10-18,21.9,7.3,5.3,2,3.2,7.3,144,0,144,0,0,,,,,,,,
호소,대청호,문의,2021-10-18,21.7,7.4,7.1,2.2,2.9,21.6,938,420,38,56,424,,,,,,,,
호소,대청호,추동,2021-10-18,21.7,7.5,8.2,2.2,2.5,13.1,850,560,202,0,88,,,,,,,,
호소,대청호,문의,2021-10-25,20.6,7.3,7.2,3.4,2.1,15.9,360,0,76,0,284,,,,,,,,
호소,대청호,추동,2021-10-25,20.4,7.5,7.8,3.3,1.6,8.5,356,0,128,112,116,,,,,,,,
호소,대청호,회남,2021-10-25,20.5,7.3,6.2,2.9,2.4,5.3,204,0,68,0,136,,,,,,,,
호소,대청호,문의,2021-11-01,19.8,7.4,6.9,3.2,1.3,8.7,240,160,0,56,24,,,,,,,,
호소,대청호,추동,2021-11-01,19.5,7.5,7.9,2.7,2.1,12.7,468,340,128,0,0,,,,,,,,
호소,대청호,회남,2021-11-01,19.4,7.4,6.5,3,3.9,5.9,520,520,0,0,0,,,,,,,,
호소,대청호,추동,2021-11-08,18.6,7.6,8.4,4.3,2.6,15.1,44,0,0,0,44,,,,,,,,
호소,대청호,문의,2021-11-08,18.8,7.5,7.4,2.3,2.1,10.6,130,0,82,0,48,,,,,,,,
호소,대청호,회남,2021-11-08,18.3,7.4,6.9,3.1,4.2,4.3,460,460,0,0,0,,,,,,,,
호소,대청호,회남,2021-11-15,17.2,7.4,7.5,2.7,3,5.5,462,0,346,84,32,,,,,,,,
호소,대청호,추동,2021-11-15,16.7,7.6,8.7,3.3,1.6,13.5,48,0,0,0,48,,,,,,,,
호소,대청호,문의,2021-11-15,17.2,7.4,7.4,3.3,1.8,6.6,36,0,0,0,36,,,,,,,,
호소,대청호,회남,2021-11-22,15.6,7.5,8,2.7,2.3,4.4,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2021-11-22,16,7.5,8.9,2.7,2.1,8.1,332,0,0,156,176,,,,,,,,
호소,대청호,문의,2021-11-22,16.4,7.4,8.2,2.5,2.2,8.6,314,0,278,0,36,,,,,,,,
호소,대청호,추동,2021-11-29,14.3,7.7,9.2,3.4,1.5,5.9,232,0,0,0,232,,,,,,,,
호소,대청호,문의,2021-11-29,14.8,7.5,8.1,2.5,1.5,8.3,300,80,0,36,184,,,,,,,,
호소,대청호,회남,2021-11-29,14.7,7.4,8.5,3,2.5,4.1,92,0,0,0,92,,,,,,,,
호소,대청호,회남,2021-12-06,13.2,7.5,8.9,3.5,2.4,2.4,108,0,0,0,108,,,,,,,,
호소,대청호,문의,2021-12-06,13.3,7.5,8.4,4.5,1.4,4.1,132,0,0,0,132,,,,,,,,
호소,대청호,추동,2021-12-06,12.8,7.5,9.4,3.5,1.9,3.4,244,0,0,0,244,,,,,,,,
호소,대청호,문의,2021-12-13,12.2,7.3,8.6,3.9,1.8,5.2,36,0,0,0,36,,,,,,,,
호소,대청호,회남,2021-12-13,11.4,7.3,9.2,3.5,2.3,3.1,144,0,0,0,144,,,,,,,,
호소,대청호,추동,2021-12-13,12,7.4,9.2,3.4,1.6,4.7,436,0,72,0,364,,,,,,,,
호소,대청호,회남,2021-12-20,10.8,7.5,9.5,3.7,4.1,3,52,0,0,0,52,,,,,,,,
호소,대청호,문의,2021-12-20,10.8,7.5,8.9,2.4,1.3,5,28,0,0,0,28,,,,,,,,
호소,대청호,추동,2021-12-20,10.5,7.5,9.8,2.6,1.6,4.3,196,0,0,0,196,,,,,,,,
호소,대청호,회남,2021-12-27,9.5,7.7,10,4.1,2.8,2.9,92,0,0,0,92,,,,,,,,
호소,대청호,문의,2021-12-27,9.2,7.6,9.4,4,1.5,5.2,84,0,0,0,84,,,,,,,,
호소,대청호,추동,2021-12-27,9,7.7,10.3,3.2,2.3,4.8,192,0,0,0,192,,,,,,,,
호소,대청호,문의,2022-01-03,8.4,7.6,9.7,3.7,1.9,4.6,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-01-03,7.8,7.7,11.1,3.4,1.4,4.9,320,0,0,0,320,,,,,,,,
호소,대청호,회남,2022-01-03,8.4,7.6,10.6,4.1,1.7,3,36,0,0,0,36,,,,,,,,
호소,대청호,추동,2022-01-10,7.5,7.5,10.9,3.2,1.3,4.7,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-01-10,7.5,7.4,10.5,3.1,3.2,3,168,0,0,0,168,,,,,,,,
호소,대청호,문의,2022-01-10,7.9,7.4,9.5,3.8,1.1,3.5,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-01-17,6.2,7.3,11.3,3.6,1.5,3.9,24,0,0,0,24,,,,,,,,
호소,대청호,회남,2022-01-17,6.6,7.3,10.8,3.7,2.3,3.2,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-01-17,7,7.3,10,3.5,1.1,3.4,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-01-24,5.6,7.3,11.5,3.8,1.3,3.1,92,0,0,0,92,,,,,,,,
호소,대청호,문의,2022-01-24,6.5,7.2,10.1,4,1.1,3.1,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-01-24,6.2,7.3,11.1,3.9,1.6,3.4,136,0,0,0,136,,,,,,,,
호소,대청호,문의,2022-02-03,5.8,7.6,10.9,3.7,1.5,4.1,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-02-03,5.5,7.3,11.3,4,1.7,3,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-02-03,5.4,7.4,11.6,5,1.3,3,36,0,0,0,36,,,,,,,,
호소,대청호,추동,2022-02-07,4.9,7.3,11.8,4.3,1.6,3.1,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-02-07,5.1,7.3,11.5,4.3,1.1,3.4,84,0,0,0,84,,,,,,,,
호소,대청호,문의,2022-02-07,5.4,7.4,11.1,4.1,1.3,3.8,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-02-14,5.6,7.6,11.2,4.6,1.1,3.6,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-02-14,5.2,7.5,11.8,4.2,1.8,3.3,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-02-14,5.3,7.5,12,4.5,1.5,3,136,0,0,0,136,,,,,,,,
호소,대청호,문의,2022-02-21,4.8,7.5,11.7,4.4,1.2,3.9,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-02-21,4.5,7.5,12.2,3.5,2,3.3,112,0,0,0,112,,,,,,,,
호소,대청호,회남,2022-02-21,4.6,7.4,12,3.4,2.2,3.8,56,0,0,0,56,,,,,,,,
호소,대청호,회남,2022-02-28,4.9,7.5,12.4,3.9,1.4,4.2,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-02-28,5.1,7.5,12.2,3.7,1.4,3.3,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-02-28,5.1,7.5,12.6,3.4,2.1,2.9,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-03-07,5.2,7.6,12.5,3.4,1.9,3.7,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-03-07,5.5,7.6,12.7,4,1.9,2.6,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-03-07,6.2,7.6,12.3,3.8,1.2,1.8,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-03-14,6.1,7.7,12.5,3.4,3.5,3.2,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-03-14,7.1,7.6,12.1,3.6,1.9,2.8,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-03-14,6.5,7.7,12.5,3.7,2.4,2.2,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-03-21,6.7,7.7,12.1,4,1.6,1.6,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-03-21,6.3,7.7,12.2,4.2,1.9,2.4,32,0,0,0,32,,,,,,,,
호소,대청호,문의,2022-03-21,7.7,7.6,12.2,3.8,1.4,3.2,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-03-28,7.8,7.7,11.9,3.8,1.1,2.6,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-03-28,7.6,7.7,11.9,4.6,1.6,1.5,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-03-28,7,7.8,12.2,4.9,1.6,1.9,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-04-04,8.7,7.8,11.9,5.8,0.9,2.3,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-04-04,8.4,7.8,11.7,5.4,1.4,2,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-04-04,7.8,7.7,11.8,4.8,1.4,2.5,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-04-11,9.9,7.8,11.6,5.4,1.1,2.5,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-04-11,9.9,7.8,11.7,4.7,1.2,2.4,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-04-11,9.6,7.7,11.3,5.5,1.4,2,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-04-18,9.1,7.6,11.2,6.3,1.6,1.9,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-04-18,10.7,7.8,11.6,4.5,1.9,2.2,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-04-18,10.6,7.9,11.4,4.6,1.9,2.5,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-04-25,11.6,8.1,11.2,5.8,1.5,2.4,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-04-25,12.7,7.9,11.1,5,1.2,1.8,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-04-25,10.6,7.7,10.7,7.7,1.3,1.9,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-05-02,10.2,7.9,10.4,5,1.4,1.8,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-05-02,11.7,8.1,10.8,4.6,1.3,2.8,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-05-02,12,7.9,10.7,4,2.1,2.5,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-05-09,11.1,8,10,5.8,1.2,1.8,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-05-09,13.4,8.2,10.5,3.9,1.5,3.7,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-05-09,12.7,8.3,10.8,3.3,1.5,3.4,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-05-16,12.7,8.1,10.4,3.8,1.6,3,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-05-16,15.4,8.3,11.5,4.7,1.4,4.8,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-05-16,11.4,8.1,9.9,5.2,1.2,2.2,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-05-23,16.3,8.5,10.6,5.1,1.4,4.3,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-05-23,15,8,10.2,4.2,1.2,3.2,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-05-23,12.4,8.2,9.3,6.1,1.1,2.8,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-05-30,15.9,8.8,9.4,5,1.2,2.8,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-05-30,17.7,9.2,10.8,4.9,1.1,4.3,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-05-30,12.8,8.9,8.7,6.2,1.6,3,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-06-07,17.4,8.5,9.6,3.1,1.6,6.1,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-06-07,19.6,8.7,10.7,3.8,1.5,8.2,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-06-07,12.8,8.1,7.9,5.4,1,2.1,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-06-13,13.9,8.3,7.5,5.9,1.3,2.1,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-06-13,18.6,8.4,9.1,2.7,2.1,5.3,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-06-13,20.5,8.9,10.7,2.8,2.3,8.7,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-06-20,15.2,8.4,5.2,5,1.8,2.5,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-06-20,19.7,8.6,9.4,2.1,2.3,10.9,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-06-20,22.5,8.8,9.7,2.7,1.5,5.8,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-06-27,20.4,8.6,8.3,2.6,1.9,5.8,0,0,0,0,0,,,,,,,,
호소,대청호,문의,2022-06-27,24.5,8.7,9.2,2.5,1.7,5.4,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-06-27,15.6,8.7,4.8,3.3,1.9,4.1,136,80,0,0,56,,,,,,,,
호소,대청호,추동,2022-07-04,24.3,8.8,7.7,2.3,2.7,5.8,48,0,0,0,48,,,,,,,,
호소,대청호,회남,2022-07-04,17.4,9.8,4.2,4.2,2.8,2.4,588,0,0,0,588,,,,,,,,
호소,대청호,문의,2022-07-04,25.9,9.7,8.5,2.8,2,6.8,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-07-11,18,9.4,3.7,4.5,1.8,4.4,776,0,0,0,776,,,,,,,,
호소,대청호,문의,2022-07-11,25.8,9.2,8.1,2.6,1.9,8.2,94,0,94,0,0,,,,,,,,
호소,대청호,추동,2022-07-11,24.5,9.3,7.5,1.4,2.8,12.4,52,0,0,0,52,,,,,,,,
호소,대청호,문의,2022-07-18,27.2,8,7.8,2.7,2.4,6.1,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-07-18,18.2,8.7,3.3,3.8,1.5,3.6,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-07-18,23.6,8.1,6.8,2,2.6,9,148,0,56,0,92,,,,,,,,
호소,대청호,회남,2022-07-25,18.8,9.4,3.3,4,2.8,2.8,100,36,0,0,64,,,,,,,,
호소,대청호,추동,2022-07-25,24.4,9.2,6.5,2.4,2.5,8.5,494,112,382,0,0,,,,,,,,
호소,대청호,문의,2022-07-25,26.8,9.1,7.3,3.3,1.7,6.4,276,240,0,0,36,,,,,,,,
호소,대청호,추동,2022-08-01,25.4,9,5.5,2.5,1.9,7.4,880,880,0,0,0,,,,,,,,
호소,대청호,문의,2022-08-01,28.6,8.8,8.6,3.5,1.4,5.6,0,0,0,0,0,,,,,,,,
호소,대청호,회남,2022-08-01,19.7,9.4,3.3,3,2.4,6.2,394,0,62,332,0,,,,,,,,
호소,대청호,회남,2022-08-08,19.9,8.2,3.5,3.5,2.2,3,104,80,0,0,24,,,,,,,,
호소,대청호,문의,2022-08-08,29.9,8.7,7.9,3.8,1.5,5.1,0,0,0,0,0,,,,,,,,
호소,대청호,추동,2022-08-08,27,8,5.7,1.9,2.7,6.4,788,720,0,0,68,,,,,,,,
호소,대청호,문의,2022-08-16,27.5,8,6.1,2.1,6,6.3,72,0,0,0,72,,,,,,,,
호소,대청호,추동,2022-08-16,26.4,7.5,5.3,2.3,2.8,6.6,212,0,0,0,212,,,,,,,,
호소,대청호,회남,2022-08-16,20.4,7.6,4.5,1.7,5.7,6.4,3412,1840,132,1160,280,,,,,,,,
호소,대청호,추동,2022-08-22,26.6,7.6,4.8,2.1,4,6.4,504,120,52,0,332,,,,,,,,
호소,대청호,회남,2022-08-22,21,8,9.2,0.3,20.7,33.9,139682,139180,258,212,32,,,,,,,,
호소,대청호,문의,2022-08-22,27.2,7.7,4.2,3,2.3,4.4,682,120,38,332,192,,,,,,,,
호소,대청호,문의,2022-08-29,26.4,7.5,3.3,2.7,2.1,6.3,612,0,0,28,584,,,,,,,,
호소,대청호,회남,2022-08-29,20.1,7.6,4.7,1.8,9.6,6.3,5756,5220,0,316,220,,,,,,,,
호소,대청호,추동,2022-08-29,25.8,7.4,5.4,2.3,3.6,8.1,778,200,262,0,316,,,,,,,,
호소,대청호,문의,2022-09-05,26,7.5,5.9,2,2.9,14.3,4060,380,344,156,3180,,,,,,,,
호소,대청호,추동,2022-09-05,25.4,7.5,6.3,1.9,3,17.3,858,316,298,0,244,,,,,,,,
호소,대청호,회남,2022-09-05,20.1,7.5,4.2,1.3,9.2,11.4,9236,7920,0,1316,0,,,,,,,,
호소,대청호,추동,2022-09-13,24.7,7.8,6.6,1.5,6,16.6,3944,660,3012,0,272,,,,,,,,
호소,대청호,문의,2022-09-13,24.8,8.1,7.2,1.4,4.6,20.5,4360,1860,2268,44,188,,,,,,,,
호소,대청호,회남,2022-09-13,21,7.7,6,1.4,8.6,10.7,4256,3360,488,0,408,,,,,,,,
