"盒幅锅龋","螟沥家疙","斥/岿/老","雀瞒","版档","困档","盲荐矫阿","TN(Х/L)","TP(Х/L)"
"3008B60","措没达2","2019/09/04","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","12:10","1.919","0.024"
"3008B50","措没达3","2019/09/04","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","12:25","1.898","0.018"
"3008B10","措没达4","2019/09/04","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","10:45","1.602","0.027"
"3008B30","措没达5(措没龋)","2019/09/04","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:30","1.702","0.033"
"3008B20","措没达6","2019/09/04","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:15","1.984","0.028"
"3008B60","措没达2","2019/09/04","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","12:10","2.417","0.023"
"3008B50","措没达3","2019/09/04","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","12:25","1.910","0.021"
"3008B10","措没达4","2019/09/04","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","10:45","2.485","0.024"
"3008B30","措没达5(措没龋)","2019/09/04","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:30","2.415","0.018"
"3008B20","措没达6","2019/09/04","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:15","2.144","0.016"
"3008B60","措没达2","2019/09/04","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","12:10","2.523","0.023"
"3008B50","措没达3","2019/09/04","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","12:25","1.757","0.021"
"3008B10","措没达4","2019/09/04","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","10:45","2.196","0.024"
"3008B30","措没达5(措没龋)","2019/09/04","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:30","2.302","0.016"
"3008B20","措没达6","2019/09/04","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:15","1.641","0.022"
"3008B40","措没达1","2019/09/09","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:30","0.866","0.017"
"3008B40","措没达1","2019/09/09","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:35","0.940","0.017"
"3008B40","措没达1","2019/09/09","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:40","1.199","0.022"
"3008B40","措没达1","2019/09/16","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:35","0.970","0.021"
"3008B40","措没达1","2019/09/16","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:40","0.937","0.018"
"3008B40","措没达1","2019/09/16","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:45","0.975","0.019"
"3008B40","措没达1","2019/09/23","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:15","0.979","0.040"
"3008B40","措没达1","2019/09/23","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:20","1.007","0.042"
"3008B40","措没达1","2019/09/23","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:25","0.938","0.035"
"3008B40","措没达1","2019/09/30","5雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:30","0.847","0.025"
"3008B40","措没达1","2019/09/30","5雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:35","0.940","0.020"
"3008B40","措没达1","2019/09/30","5雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:40","1.483","0.022"
"3008B60","措没达2","2019/10/02","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","11:55","1.581","0.018"
"3008B50","措没达3","2019/10/02","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","12:05","1.607","0.014"
"3008B10","措没达4","2019/10/02","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","10:40","1.779","0.018"
"3008B30","措没达5(措没龋)","2019/10/02","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:20","1.599","0.019"
"3008B20","措没达6","2019/10/02","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:00","1.686","0.023"
"3008B60","措没达2","2019/10/02","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","11:55","2.550","0.054"
"3008B50","措没达3","2019/10/02","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","12:05","1.638","0.068"
"3008B10","措没达4","2019/10/02","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","10:40","1.698","0.018"
"3008B30","措没达5(措没龋)","2019/10/02","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:20","1.971","0.023"
"3008B20","措没达6","2019/10/02","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:00","1.732","0.023"
"3008B60","措没达2","2019/10/02","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","11:55","2.291","0.015"
"3008B50","措没达3","2019/10/02","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","12:05","1.901","0.014"
"3008B10","措没达4","2019/10/02","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","10:40","2.760","0.032"
"3008B30","措没达5(措没龋)","2019/10/02","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:20","2.038","0.013"
"3008B20","措没达6","2019/10/02","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:00","2.830","0.044"
"3008B40","措没达1","2019/10/07","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:50","0.939","0.026"
"3008B40","措没达1","2019/10/07","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:55","0.924","0.022"
"3008B40","措没达1","2019/10/07","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:00","1.488","0.027"
"3008B40","措没达1","2019/10/14","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:20","0.865","0.017"
"3008B40","措没达1","2019/10/14","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:25","0.884","0.011"
"3008B40","措没达1","2019/10/14","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:30","1.788","0.051"
"3008B40","措没达1","2019/10/21","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:35","1.295","0.026"
"3008B40","措没达1","2019/10/21","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:40","0.798","0.024"
"3008B40","措没达1","2019/10/21","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:45","1.034","0.025"
"3008B40","措没达1","2019/10/28","5雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:45","1.303","0.021"
"3008B40","措没达1","2019/10/28","5雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:50","1.120","0.019"
"3008B40","措没达1","2019/10/28","5雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:55","1.121","0.021"
"3008B40","措没达1","2019/11/04","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:10","1.062","0.014"
"3008B40","措没达1","2019/11/04","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:15","1.015","0.015"
"3008B40","措没达1","2019/11/04","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:20","1.032","0.017"
"3008B60","措没达2","2019/11/05","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","12:05","2.004","0.014"
"3008B50","措没达3","2019/11/05","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","12:20","1.753","0.027"
"3008B10","措没达4","2019/11/05","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","10:50","2.332","0.017"
"3008B30","措没达5(措没龋)","2019/11/05","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:35","1.845","0.011"
"3008B20","措没达6","2019/11/05","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:15","1.837","0.020"
"3008B60","措没达2","2019/11/05","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","12:05","1.625","0.018"
"3008B50","措没达3","2019/11/05","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","12:20","1.682","0.012"
"3008B10","措没达4","2019/11/05","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","10:50","2.007","0.010"
"3008B30","措没达5(措没龋)","2019/11/05","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:35","1.919","0.015"
"3008B20","措没达6","2019/11/05","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:15","1.701","0.021"
"3008B60","措没达2","2019/11/05","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","12:05","1.789","0.019"
"3008B50","措没达3","2019/11/05","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","12:20","1.539","0.015"
"3008B10","措没达4","2019/11/05","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","10:50","2.078","0.011"
"3008B30","措没达5(措没龋)","2019/11/05","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:35","2.468","0.018"
"3008B20","措没达6","2019/11/05","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:15","1.840","0.015"
"3008B40","措没达1","2019/11/11","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:30","1.139","0.021"
"3008B40","措没达1","2019/11/11","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:35","1.264","0.019"
"3008B40","措没达1","2019/11/11","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:40","1.171","0.020"
"3008B40","措没达1","2019/11/18","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:10","1.080","0.019"
"3008B40","措没达1","2019/11/18","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:15","1.086","0.016"
"3008B40","措没达1","2019/11/18","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:20","1.083","0.016"
"3008B40","措没达1","2019/11/25","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:00","1.165","0.016"
"3008B40","措没达1","2019/11/25","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:05","1.170","0.014"
"3008B40","措没达1","2019/11/25","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:10","1.130","0.013"
"3008B40","措没达1","2019/12/02","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:35","1.384","0.020"
"3008B40","措没达1","2019/12/02","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:40","1.308","0.017"
"3008B40","措没达1","2019/12/02","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:45","1.298","0.015"
"3008B60","措没达2","2019/12/04","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","13:10","2.056","0.023"
"3008B50","措没达3","2019/12/04","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","13:25","1.918","0.021"
"3008B10","措没达4","2019/12/04","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","11:40","1.772","0.036"
"3008B30","措没达5(措没龋)","2019/12/04","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","12:20","2.168","0.040"
"3008B20","措没达6","2019/12/04","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","12:00","1.858","0.024"
"3008B60","措没达2","2019/12/04","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","13:10","1.951","0.039"
"3008B50","措没达3","2019/12/04","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","13:25","1.847","0.025"
"3008B10","措没达4","2019/12/04","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","11:40","1.845","0.031"
"3008B30","措没达5(措没龋)","2019/12/04","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","12:20","1.803","0.043"
"3008B20","措没达6","2019/12/04","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","12:00","1.866","0.024"
"3008B60","措没达2","2019/12/04","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","13:10","2.083","0.039"
"3008B50","措没达3","2019/12/04","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","13:25","2.012","0.033"
"3008B10","措没达4","2019/12/04","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","11:40","2.025","0.036"
"3008B30","措没达5(措没龋)","2019/12/04","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","12:20","2.004","0.037"
"3008B20","措没达6","2019/12/04","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","12:00","2.182","0.026"
"3008B40","措没达1","2019/12/09","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:25","1.321","0.024"
"3008B40","措没达1","2019/12/09","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:30","1.307","0.019"
"3008B40","措没达1","2019/12/09","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:35","1.307","0.014"
"3008B40","措没达1","2019/12/16","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:45","1.246","0.013"
"3008B40","措没达1","2019/12/16","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:50","1.244","0.010"
"3008B40","措没达1","2019/12/16","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:45","1.301","0.013"
"3008B40","措没达1","2019/12/23","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:30","1.317","0.034"
"3008B40","措没达1","2019/12/23","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:35","1.421","0.034"
"3008B40","措没达1","2019/12/23","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:30","1.499","0.036"
