"盒幅锅龋","螟沥家疙","斥/岿/老","雀瞒","版档","困档","盲荐矫阿","TN(Х/L)","TP(Х/L)"
"3008B60","措没达2","2021/09/02","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","10:00","2.265","0.013"
"3008B50","措没达3","2021/09/02","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","10:20","2.347","0.019"
"3008B10","措没达4","2021/09/02","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","12:15","2.647","0.020"
"3008B30","措没达5(措没龋)","2021/09/02","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","13:25","2.633","0.024"
"3008B20","措没达6","2021/09/02","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","12:55","2.588","0.019"
"3008B60","措没达2","2021/09/02","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","10:00","2.426","0.016"
"3008B50","措没达3","2021/09/02","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","10:20","2.193","0.016"
"3008B10","措没达4","2021/09/02","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","12:15","2.473","0.025"
"3008B30","措没达5(措没龋)","2021/09/02","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","13:25","2.591","0.024"
"3008B20","措没达6","2021/09/02","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","12:55","2.347","0.018"
"3008B60","措没达2","2021/09/02","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","10:00","2.715","0.021"
"3008B50","措没达3","2021/09/02","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","10:20","2.387","0.016"
"3008B10","措没达4","2021/09/02","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","12:15","2.565","0.020"
"3008B30","措没达5(措没龋)","2021/09/02","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","13:25","2.623","0.021"
"3008B20","措没达6","2021/09/02","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","12:55","2.562","0.021"
"3008B40","措没达1","2021/09/06","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:30","1.000","0.015"
"3008B40","措没达1","2021/09/06","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:35","1.083","0.016"
"3008B40","措没达1","2021/09/06","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:40","1.753","0.033"
"3008B40","措没达1","2021/09/13","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:15","1.097","0.017"
"3008B40","措没达1","2021/09/13","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:20","1.241","0.013"
"3008B40","措没达1","2021/09/13","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:25","1.724","0.037"
"3008B40","措没达1","2021/09/27","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:15","1.073","0.014"
"3008B40","措没达1","2021/09/27","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:20","1.050","0.014"
"3008B40","措没达1","2021/09/27","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:25","1.676","0.037"
"3008B40","措没达1","2021/10/05","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:35","1.112","0.015"
"3008B40","措没达1","2021/10/05","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:40","1.167","0.014"
"3008B40","措没达1","2021/10/05","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:45","1.823","0.019"
"3008B60","措没达2","2021/10/07","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","10:05","2.197","0.008"
"3008B50","措没达3","2021/10/07","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","10:25","2.121","0.044"
"3008B10","措没达4","2021/10/07","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","11:40","2.556","0.016"
"3008B30","措没达5(措没龋)","2021/10/07","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","12:25","2.163","0.037"
"3008B20","措没达6","2021/10/07","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","12:05","2.093","0.029"
"3008B60","措没达2","2021/10/07","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","10:05","1.795","0.019"
"3008B50","措没达3","2021/10/07","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","10:25","2.443","0.033"
"3008B10","措没达4","2021/10/07","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","11:40","2.144","0.039"
"3008B30","措没达5(措没龋)","2021/10/07","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","12:25","2.295","0.036"
"3008B20","措没达6","2021/10/07","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","12:05","2.121","0.026"
"3008B60","措没达2","2021/10/07","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","10:05","1.724","0.043"
"3008B50","措没达3","2021/10/07","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","10:25","2.346","0.018"
"3008B10","措没达4","2021/10/07","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","11:40","2.338","0.029"
"3008B30","措没达5(措没龋)","2021/10/07","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","12:25","2.204","0.040"
"3008B20","措没达6","2021/10/07","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","12:05","2.181","0.030"
"3008B40","措没达1","2021/10/12","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:15","1.248","0.014"
"3008B40","措没达1","2021/10/12","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:20","1.248","0.014"
"3008B40","措没达1","2021/10/12","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:25","1.494","0.012"
"3008B40","措没达1","2021/10/18","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:25","1.173","0.009"
"3008B40","措没达1","2021/10/18","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:30","1.154","0.008"
"3008B40","措没达1","2021/10/18","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:35","1.182","0.010"
"3008B40","措没达1","2021/10/25","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:05","1.162","0.007"
"3008B40","措没达1","2021/10/25","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:10","1.174","0.006"
"3008B40","措没达1","2021/10/25","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:15","1.153","0.009"
"3008B40","措没达1","2021/11/01","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","12:50","1.339","0.011"
"3008B40","措没达1","2021/11/01","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","12:55","1.178","0.009"
"3008B40","措没达1","2021/11/01","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:00","1.216","0.007"
"3008B60","措没达2","2021/11/03","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","10:00","2.292","0.008"
"3008B50","措没达3","2021/11/03","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","10:20","2.208","0.013"
"3008B10","措没达4","2021/11/03","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","11:25","2.223","0.033"
"3008B30","措没达5(措没龋)","2021/11/03","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","12:05","2.181","0.033"
"3008B20","措没达6","2021/11/03","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:50","2.273","0.016"
"3008B60","措没达2","2021/11/03","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","10:00","2.305","0.011"
"3008B50","措没达3","2021/11/03","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","10:20","2.316","0.012"
"3008B10","措没达4","2021/11/03","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","11:25","2.112","0.019"
"3008B30","措没达5(措没龋)","2021/11/03","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","12:05","2.453","0.017"
"3008B20","措没达6","2021/11/03","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:50","2.299","0.013"
"3008B60","措没达2","2021/11/03","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","10:00","2.252","0.012"
"3008B50","措没达3","2021/11/03","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","10:20","2.264","0.026"
"3008B10","措没达4","2021/11/03","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","11:25","2.481","0.015"
"3008B30","措没达5(措没龋)","2021/11/03","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","12:05","2.266","0.019"
"3008B20","措没达6","2021/11/03","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:50","2.121","0.016"
"3008B40","措没达1","2021/11/08","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:35","1.354","0.007"
"3008B40","措没达1","2021/11/08","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:40","1.393","0.004"
"3008B40","措没达1","2021/11/08","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:45","1.199","0.009"
"3008B40","措没达1","2021/11/15","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","12:50","1.205","0.007"
"3008B40","措没达1","2021/11/15","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","12:55","1.209","0.007"
"3008B40","措没达1","2021/11/15","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:00","1.185","0.008"
"3008B40","措没达1","2021/11/22","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:05","1.173","0.010"
"3008B40","措没达1","2021/11/22","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:10","1.230","0.010"
"3008B40","措没达1","2021/11/22","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:15","1.235","0.009"
"3008B40","措没达1","2021/11/29","5雀瞒 惑摸何","127∑29'44""","36∑22'16""","12:40","1.226","0.004"
"3008B40","措没达1","2021/11/29","5雀瞒 吝摸何","127∑29'44""","36∑22'16""","12:45","1.239","0.005"
"3008B40","措没达1","2021/11/29","5雀瞒 窍摸何","127∑29'44""","36∑22'16""","12:50","1.205","0.006"
"3008B40","措没达1","2021/12/06","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:45","1.222","0.007"
"3008B40","措没达1","2021/12/06","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:50","1.219","0.008"
"3008B40","措没达1","2021/12/06","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:55","1.194","0.008"
"3008B60","措没达2","2021/12/09","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","10:10","2.291","0.008"
"3008B50","措没达3","2021/12/09","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","10:25","2.480","0.018"
"3008B60","措没达2","2021/12/09","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","10:10","2.292","0.015"
"3008B50","措没达3","2021/12/09","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","10:25","2.129","0.020"
"3008B60","措没达2","2021/12/09","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","10:10","2.396","0.010"
"3008B50","措没达3","2021/12/09","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","10:25","2.524","0.009"
"3008B10","措没达4","2021/12/10","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","12:40","2.449","0.019"
"3008B30","措没达5(措没龋)","2021/12/10","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","14:30","2.565","0.020"
"3008B20","措没达6","2021/12/10","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","13:40","2.313","0.024"
"3008B10","措没达4","2021/12/10","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","12:40","2.201","0.024"
"3008B30","措没达5(措没龋)","2021/12/10","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","14:30","2.761","0.019"
"3008B20","措没达6","2021/12/10","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","13:40","2.074","0.019"
"3008B10","措没达4","2021/12/10","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","12:40","2.455","0.025"
"3008B30","措没达5(措没龋)","2021/12/10","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","14:30","2.185","0.020"
"3008B20","措没达6","2021/12/10","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","13:40","2.185","0.033"
"3008B40","措没达1","2021/12/13","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:30","1.240","0.010"
"3008B40","措没达1","2021/12/13","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:35","1.236","0.009"
"3008B40","措没达1","2021/12/13","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:40","1.243","0.009"
"3008B40","措没达1","2021/12/20","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:30","1.199","0.008"
"3008B40","措没达1","2021/12/20","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:35","1.211","0.008"
"3008B40","措没达1","2021/12/20","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:40","1.177","0.008"
