"盒幅锅龋","螟沥家疙","斥/岿/老","雀瞒","版档","困档","盲荐矫阿","TN(Х/L)","TP(Х/L)"
"3008B40","措没达1","2015/08/31","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:27","0.705","0.023"
"3008B60","措没达2","2015/09/03","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","14:00","1.685","0.015"
"3008B50","措没达3","2015/09/03","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","14:15","1.656","0.021"
"3008B10","措没达4","2015/09/03","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","11:10","1.649","0.036"
"3008B30","措没达5(措没龋)","2015/09/03","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","12:10","1.723","0.027"
"3008B20","措没达6","2015/09/03","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:50","1.439","0.035"
"3008B60","措没达2","2015/09/03","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","14:00","2.380","0.008"
"3008B50","措没达3","2015/09/03","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","14:15","1.703","0.028"
"3008B10","措没达4","2015/09/03","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","11:10","1.630","0.036"
"3008B30","措没达5(措没龋)","2015/09/03","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","12:10","2.238","0.016"
"3008B20","措没达6","2015/09/03","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:50","1.545","0.026"
"3008B60","措没达2","2015/09/03","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","14:00","2.535","0.012"
"3008B50","措没达3","2015/09/03","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","14:15","1.645","0.022"
"3008B10","措没达4","2015/09/03","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","11:10","1.746","0.024"
"3008B30","措没达5(措没龋)","2015/09/03","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","12:10","2.274","0.017"
"3008B20","措没达6","2015/09/03","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:50","2.287","0.039"
"3008B40","措没达1","2015/09/07","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:10","0.576","0.023"
"3008B40","措没达1","2015/09/07","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:11","0.551","0.020"
"3008B40","措没达1","2015/09/07","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:12","0.561","0.021"
"3008B40","措没达1","2015/09/14","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:00","0.779","0.023"
"3008B40","措没达1","2015/09/14","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:01","0.673","0.020"
"3008B40","措没达1","2015/09/14","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:02","1.004","0.033"
"3008B40","措没达1","2015/09/21","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:20","0.638","0.022"
"3008B40","措没达1","2015/09/21","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:21","0.901","0.022"
"3008B40","措没达1","2015/09/21","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:22","0.568","0.019"
"3008B40","措没达1","2015/09/30","5雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:50","0.629","0.026"
"3008B40","措没达1","2015/09/30","5雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:51","0.595","0.020"
"3008B40","措没达1","2015/09/30","5雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:52","0.575","0.029"
"3008B60","措没达2","2015/10/02","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","13:55","1.736","0.008"
"3008B50","措没达3","2015/10/02","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","14:10","1.671","0.018"
"3008B10","措没达4","2015/10/02","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","11:00","1.342","0.038"
"3008B30","措没达5(措没龋)","2015/10/02","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","12:05","1.908","0.031"
"3008B20","措没达6","2015/10/02","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:45","1.417","0.014"
"3008B60","措没达2","2015/10/02","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","13:55","2.435","0.002"
"3008B50","措没达3","2015/10/02","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","14:10","",""
"3008B10","措没达4","2015/10/02","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","11:00","1.335","0.033"
"3008B30","措没达5(措没龋)","2015/10/02","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","12:05","1.508","0.023"
"3008B20","措没达6","2015/10/02","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:45","1.404","0.011"
"3008B60","措没达2","2015/10/02","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","13:55","2.664","0.007"
"3008B50","措没达3","2015/10/02","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","14:10","",""
"3008B10","措没达4","2015/10/02","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","11:00","1.429","0.042"
"3008B30","措没达5(措没龋)","2015/10/02","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","12:05","2.013","0.028"
"3008B20","措没达6","2015/10/02","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:45","1.447","0.015"
"3008B40","措没达1","2015/10/05","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:35","0.717","0.019"
"3008B40","措没达1","2015/10/05","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:36","0.639","0.021"
"3008B40","措没达1","2015/10/05","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:37","0.526","0.018"
"3008B40","措没达1","2015/10/12","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:40","0.763","0.019"
"3008B40","措没达1","2015/10/12","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:41","1.014","0.022"
"3008B40","措没达1","2015/10/12","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:42","0.795","0.025"
"3008B40","措没达1","2015/10/19","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:55","0.610","0.011"
"3008B40","措没达1","2015/10/19","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:56","0.727","0.016"
"3008B40","措没达1","2015/10/19","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:57","0.704","0.016"
"3008B40","措没达1","2015/10/26","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:30","0.663","0.017"
"3008B40","措没达1","2015/10/26","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:31","0.689","0.017"
"3008B40","措没达1","2015/10/26","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:32","0.675","0.017"
"3008B40","措没达1","2015/11/02","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:10","0.808","0.011"
"3008B40","措没达1","2015/11/02","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:11","0.666","0.006"
"3008B40","措没达1","2015/11/02","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:12","0.718","0.008"
"3008B60","措没达2","2015/11/03","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","13:20","1.488","0.010"
"3008B50","措没达3","2015/11/03","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","13:40","1.530","0.018"
"3008B10","措没达4","2015/11/03","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","10:45","1.650","0.019"
"3008B30","措没达5(措没龋)","2015/11/03","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:40","1.574","0.015"
"3008B20","措没达6","2015/11/03","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:20","1.353","0.017"
"3008B60","措没达2","2015/11/03","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","13:20","1.653","0.015"
"3008B50","措没达3","2015/11/03","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","13:40","",""
"3008B10","措没达4","2015/11/03","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","10:45","1.594","0.018"
"3008B30","措没达5(措没龋)","2015/11/03","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:40","1.488","0.017"
"3008B20","措没达6","2015/11/03","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:20","1.353","0.021"
"3008B60","措没达2","2015/11/03","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","13:20","2.053","0.017"
"3008B50","措没达3","2015/11/03","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","13:40","",""
"3008B10","措没达4","2015/11/03","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","10:45","1.712","0.018"
"3008B30","措没达5(措没龋)","2015/11/03","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:40","1.794","0.024"
"3008B20","措没达6","2015/11/03","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:20","1.460","0.027"
"3008B40","措没达1","2015/11/09","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:20","0.617","0.004"
"3008B40","措没达1","2015/11/09","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:21","0.569","0.008"
"3008B40","措没达1","2015/11/09","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:22","0.764","0.005"
"3008B40","措没达1","2015/11/16","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:35","0.741","0.013"
"3008B40","措没达1","2015/11/16","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:36","0.927","0.013"
"3008B40","措没达1","2015/11/16","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:37","0.991","0.013"
"3008B40","措没达1","2015/11/25","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","12:15","0.520","0.011"
"3008B40","措没达1","2015/11/25","4雀瞒 吝惑摸何","127∑29'44""","36∑22'16""","12:16","0.556","0.010"
"3008B40","措没达1","2015/11/25","4雀瞒 吝窍摸何","127∑29'44""","36∑22'16""","12:17","0.537","0.010"
"3008B40","措没达1","2015/11/30","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:40","0.659","0.010"
"3008B40","措没达1","2015/11/30","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:41","0.631","0.011"
"3008B40","措没达1","2015/11/30","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:42","0.532","0.013"
"3008B60","措没达2","2015/12/01","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","12:10","1.638","0.016"
"3008B50","措没达3","2015/12/01","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","12:30","1.650","0.014"
"3008B10","措没达4","2015/12/01","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","10:55","3.439","0.010"
"3008B30","措没达5(措没龋)","2015/12/01","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:40","1.658","0.012"
"3008B60","措没达2","2015/12/01","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","12:10","1.644","0.010"
"3008B50","措没达3","2015/12/01","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","12:30","1.618","0.028"
"3008B10","措没达4","2015/12/01","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","10:55","3.006","0.010"
"3008B30","措没达5(措没龋)","2015/12/01","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:40","1.631","0.011"
"3008B60","措没达2","2015/12/01","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","12:10","2.543","0.018"
"3008B50","措没达3","2015/12/01","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","12:30","1.612","0.016"
"3008B10","措没达4","2015/12/01","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","10:55","3.058","0.009"
"3008B30","措没达5(措没龋)","2015/12/01","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:40","2.102","0.014"
"3008B20","措没达6","2015/12/07","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:20","1.668","0.020"
"3008B20","措没达6","2015/12/07","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:20","1.634","0.017"
"3008B20","措没达6","2015/12/07","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:20","2.696","0.020"
"3008B40","措没达1","2015/12/07","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:00","0.732","0.021"
"3008B40","措没达1","2015/12/07","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:01","0.764","0.011"
"3008B40","措没达1","2015/12/07","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:02","0.101","0.016"
"3008B40","措没达1","2015/12/14","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:40","0.725","0.009"
"3008B40","措没达1","2015/12/14","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:41","0.745","0.008"
"3008B40","措没达1","2015/12/14","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:42","0.712","0.009"
"3008B40","措没达1","2015/12/21","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:20","0.829","0.012"
"3008B40","措没达1","2015/12/21","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:21","0.791","0.006"
"3008B40","措没达1","2015/12/21","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:22","0.786","0.007"
"3008B40","措没达1","2015/12/28","5雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:00","0.576","0.007"
"3008B40","措没达1","2015/12/28","5雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:01","0.542","0.009"
"3008B40","措没达1","2015/12/28","5雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:02","0.546","0.006"
